sample_id,label,source_id,file_path,class_index,split
ds4_img009576_ann010985,20000,ds4,02_extracted/uang/20000/ds4_img009576_ann010985.png,4,test
ds4_img009583_ann010992,20000,ds4,02_extracted/uang/20000/ds4_img009583_ann010992.png,4,train
ds4_img009600_ann011009,20000,ds4,02_extracted/uang/20000/ds4_img009600_ann011009.png,4,train
ds4_img009607_ann011016,20000,ds4,02_extracted/uang/20000/ds4_img009607_ann011016.png,4,test
ds4_img009612_ann011021,20000,ds4,02_extracted/uang/20000/ds4_img009612_ann011021.png,4,train
ds4_img009616_ann011025,20000,ds4,02_extracted/uang/20000/ds4_img009616_ann011025.png,4,train
ds4_img009621_ann011030,20000,ds4,02_extracted/uang/20000/ds4_img009621_ann011030.png,4,train
ds4_img009625_ann011034,20000,ds4,02_extracted/uang/20000/ds4_img009625_ann011034.png,4,train
ds4_img009626_ann011035,20000,ds4,02_extracted/uang/20000/ds4_img009626_ann011035.png,4,train
ds4_img009637_ann011046,20000,ds4,02_extracted/uang/20000/ds4_img009637_ann011046.png,4,validation
ds4_img009641_ann011050,20000,ds4,02_extracted/uang/20000/ds4_img009641_ann011050.png,4,validation
ds4_img009643_ann011052,20000,ds4,02_extracted/uang/20000/ds4_img009643_ann011052.png,4,train
ds4_img009644_ann011053,20000,ds4,02_extracted/uang/20000/ds4_img009644_ann011053.png,4,train
ds4_img009653_ann011062,20000,ds4,02_extracted/uang/20000/ds4_img009653_ann011062.png,4,train
ds4_img009654_ann011063,20000,ds4,02_extracted/uang/20000/ds4_img009654_ann011063.png,4,train
ds4_img009655_ann011064,20000,ds4,02_extracted/uang/20000/ds4_img009655_ann011064.png,4,train
ds4_img009656_ann011065,20000,ds4,02_extracted/uang/20000/ds4_img009656_ann011065.png,4,train
ds4_img009659_ann011068,20000,ds4,02_extracted/uang/20000/ds4_img009659_ann011068.png,4,train
ds4_img009666_ann011075,20000,ds4,02_extracted/uang/20000/ds4_img009666_ann011075.png,4,train
ds4_img009668_ann011077,20000,ds4,02_extracted/uang/20000/ds4_img009668_ann011077.png,4,train
ds4_img009672_ann011081,20000,ds4,02_extracted/uang/20000/ds4_img009672_ann011081.png,4,validation
ds4_img009680_ann011089,20000,ds4,02_extracted/uang/20000/ds4_img009680_ann011089.png,4,train
ds4_img009681_ann011090,20000,ds4,02_extracted/uang/20000/ds4_img009681_ann011090.png,4,train
ds4_img009685_ann011094,20000,ds4,02_extracted/uang/20000/ds4_img009685_ann011094.png,4,train
ds4_img009688_ann011097,20000,ds4,02_extracted/uang/20000/ds4_img009688_ann011097.png,4,train
ds4_img009700_ann011109,20000,ds4,02_extracted/uang/20000/ds4_img009700_ann011109.png,4,train
ds4_img009701_ann011110,20000,ds4,02_extracted/uang/20000/ds4_img009701_ann011110.png,4,test
ds4_img009703_ann011112,20000,ds4,02_extracted/uang/20000/ds4_img009703_ann011112.png,4,train
ds4_img009713_ann011122,20000,ds4,02_extracted/uang/20000/ds4_img009713_ann011122.png,4,train
ds4_img009716_ann011125,20000,ds4,02_extracted/uang/20000/ds4_img009716_ann011125.png,4,train
ds4_img009720_ann011129,20000,ds4,02_extracted/uang/20000/ds4_img009720_ann011129.png,4,train
ds4_img009726_ann011135,20000,ds4,02_extracted/uang/20000/ds4_img009726_ann011135.png,4,train
ds4_img009727_ann011136,20000,ds4,02_extracted/uang/20000/ds4_img009727_ann011136.png,4,train
ds4_img009728_ann011137,20000,ds4,02_extracted/uang/20000/ds4_img009728_ann011137.png,4,test
ds4_img009732_ann011141,20000,ds4,02_extracted/uang/20000/ds4_img009732_ann011141.png,4,train
ds4_img009733_ann011142,20000,ds4,02_extracted/uang/20000/ds4_img009733_ann011142.png,4,train
ds4_img009734_ann011143,20000,ds4,02_extracted/uang/20000/ds4_img009734_ann011143.png,4,train
ds4_img009738_ann011147,20000,ds4,02_extracted/uang/20000/ds4_img009738_ann011147.png,4,train
ds4_img009739_ann011148,20000,ds4,02_extracted/uang/20000/ds4_img009739_ann011148.png,4,train
ds4_img009740_ann011149,20000,ds4,02_extracted/uang/20000/ds4_img009740_ann011149.png,4,validation
ds4_img009741_ann011150,20000,ds4,02_extracted/uang/20000/ds4_img009741_ann011150.png,4,train
ds4_img009743_ann011152,20000,ds4,02_extracted/uang/20000/ds4_img009743_ann011152.png,4,validation
ds4_img009746_ann011155,20000,ds4,02_extracted/uang/20000/ds4_img009746_ann011155.png,4,train
ds4_img009747_ann011156,20000,ds4,02_extracted/uang/20000/ds4_img009747_ann011156.png,4,train
ds4_img009749_ann011158,20000,ds4,02_extracted/uang/20000/ds4_img009749_ann011158.png,4,train
ds4_img009750_ann011159,20000,ds4,02_extracted/uang/20000/ds4_img009750_ann011159.png,4,train
ds4_img009751_ann011160,20000,ds4,02_extracted/uang/20000/ds4_img009751_ann011160.png,4,train
ds4_img009752_ann011161,20000,ds4,02_extracted/uang/20000/ds4_img009752_ann011161.png,4,train
ds4_img009753_ann011162,20000,ds4,02_extracted/uang/20000/ds4_img009753_ann011162.png,4,train
ds4_img009755_ann011164,20000,ds4,02_extracted/uang/20000/ds4_img009755_ann011164.png,4,train
ds4_img009756_ann011165,20000,ds4,02_extracted/uang/20000/ds4_img009756_ann011165.png,4,train
ds4_img009758_ann011167,20000,ds4,02_extracted/uang/20000/ds4_img009758_ann011167.png,4,test
ds4_img009760_ann011169,20000,ds4,02_extracted/uang/20000/ds4_img009760_ann011169.png,4,train
ds4_img009764_ann011173,20000,ds4,02_extracted/uang/20000/ds4_img009764_ann011173.png,4,train
ds4_img009767_ann011176,20000,ds4,02_extracted/uang/20000/ds4_img009767_ann011176.png,4,train
ds4_img009771_ann011180,20000,ds4,02_extracted/uang/20000/ds4_img009771_ann011180.png,4,train
ds4_img009775_ann011184,20000,ds4,02_extracted/uang/20000/ds4_img009775_ann011184.png,4,train
ds4_img009776_ann011185,20000,ds4,02_extracted/uang/20000/ds4_img009776_ann011185.png,4,train
ds4_img009782_ann011191,20000,ds4,02_extracted/uang/20000/ds4_img009782_ann011191.png,4,validation
ds4_img009785_ann011194,20000,ds4,02_extracted/uang/20000/ds4_img009785_ann011194.png,4,train
ds4_img009786_ann011195,20000,ds4,02_extracted/uang/20000/ds4_img009786_ann011195.png,4,train
ds4_img009787_ann011196,20000,ds4,02_extracted/uang/20000/ds4_img009787_ann011196.png,4,train
ds4_img009789_ann011198,20000,ds4,02_extracted/uang/20000/ds4_img009789_ann011198.png,4,train
ds4_img009790_ann011199,20000,ds4,02_extracted/uang/20000/ds4_img009790_ann011199.png,4,train
ds4_img009793_ann011202,20000,ds4,02_extracted/uang/20000/ds4_img009793_ann011202.png,4,train
ds4_img009794_ann011203,20000,ds4,02_extracted/uang/20000/ds4_img009794_ann011203.png,4,train
ds4_img009795_ann011204,20000,ds4,02_extracted/uang/20000/ds4_img009795_ann011204.png,4,train
ds4_img009797_ann011206,20000,ds4,02_extracted/uang/20000/ds4_img009797_ann011206.png,4,train
ds4_img009801_ann011210,20000,ds4,02_extracted/uang/20000/ds4_img009801_ann011210.png,4,train
ds4_img009803_ann011212,20000,ds4,02_extracted/uang/20000/ds4_img009803_ann011212.png,4,train
ds4_img009804_ann011213,20000,ds4,02_extracted/uang/20000/ds4_img009804_ann011213.png,4,train
ds4_img009805_ann011214,20000,ds4,02_extracted/uang/20000/ds4_img009805_ann011214.png,4,test
ds4_img009806_ann011215,20000,ds4,02_extracted/uang/20000/ds4_img009806_ann011215.png,4,train
ds4_img009808_ann011217,20000,ds4,02_extracted/uang/20000/ds4_img009808_ann011217.png,4,test
ds4_img009809_ann011218,20000,ds4,02_extracted/uang/20000/ds4_img009809_ann011218.png,4,train
ds4_img009810_ann011219,20000,ds4,02_extracted/uang/20000/ds4_img009810_ann011219.png,4,train
ds4_img009813_ann011222,20000,ds4,02_extracted/uang/20000/ds4_img009813_ann011222.png,4,validation
ds4_img009830_ann011239,20000,ds4,02_extracted/uang/20000/ds4_img009830_ann011239.png,4,train
ds4_img009837_ann011246,20000,ds4,02_extracted/uang/20000/ds4_img009837_ann011246.png,4,test
ds4_img009839_ann011248,20000,ds4,02_extracted/uang/20000/ds4_img009839_ann011248.png,4,train
ds4_img009846_ann011255,20000,ds4,02_extracted/uang/20000/ds4_img009846_ann011255.png,4,train
ds4_img009847_ann011256,20000,ds4,02_extracted/uang/20000/ds4_img009847_ann011256.png,4,validation
ds4_img009852_ann011261,20000,ds4,02_extracted/uang/20000/ds4_img009852_ann011261.png,4,train
ds4_img009863_ann011272,20000,ds4,02_extracted/uang/20000/ds4_img009863_ann011272.png,4,train
ds4_img009872_ann011281,20000,ds4,02_extracted/uang/20000/ds4_img009872_ann011281.png,4,train
ds4_img009875_ann011284,20000,ds4,02_extracted/uang/20000/ds4_img009875_ann011284.png,4,validation
ds4_img009879_ann011288,20000,ds4,02_extracted/uang/20000/ds4_img009879_ann011288.png,4,train
ds4_img009881_ann011290,20000,ds4,02_extracted/uang/20000/ds4_img009881_ann011290.png,4,train
ds4_img009883_ann011292,20000,ds4,02_extracted/uang/20000/ds4_img009883_ann011292.png,4,train
ds4_img009885_ann011294,20000,ds4,02_extracted/uang/20000/ds4_img009885_ann011294.png,4,train
ds4_img009890_ann011299,20000,ds4,02_extracted/uang/20000/ds4_img009890_ann011299.png,4,train
ds4_img009900_ann011309,20000,ds4,02_extracted/uang/20000/ds4_img009900_ann011309.png,4,train
ds4_img009925_ann011334,20000,ds4,02_extracted/uang/20000/ds4_img009925_ann011334.png,4,train
ds4_img009929_ann011338,20000,ds4,02_extracted/uang/20000/ds4_img009929_ann011338.png,4,train
ds4_img009930_ann011339,20000,ds4,02_extracted/uang/20000/ds4_img009930_ann011339.png,4,train
ds4_img009931_ann011340,20000,ds4,02_extracted/uang/20000/ds4_img009931_ann011340.png,4,train
ds4_img009932_ann011341,20000,ds4,02_extracted/uang/20000/ds4_img009932_ann011341.png,4,train
ds4_img009934_ann011343,20000,ds4,02_extracted/uang/20000/ds4_img009934_ann011343.png,4,train
ds4_img009938_ann011347,20000,ds4,02_extracted/uang/20000/ds4_img009938_ann011347.png,4,validation
ds4_img009939_ann011348,20000,ds4,02_extracted/uang/20000/ds4_img009939_ann011348.png,4,train
ds4_img009947_ann011356,20000,ds4,02_extracted/uang/20000/ds4_img009947_ann011356.png,4,train
ds4_img009955_ann011364,20000,ds4,02_extracted/uang/20000/ds4_img009955_ann011364.png,4,train
ds4_img009977_ann011386,20000,ds4,02_extracted/uang/20000/ds4_img009977_ann011386.png,4,train
ds4_img009988_ann011397,20000,ds4,02_extracted/uang/20000/ds4_img009988_ann011397.png,4,train
ds4_img010003_ann011412,20000,ds4,02_extracted/uang/20000/ds4_img010003_ann011412.png,4,train
ds4_img010004_ann011413,20000,ds4,02_extracted/uang/20000/ds4_img010004_ann011413.png,4,test
ds4_img010013_ann011422,20000,ds4,02_extracted/uang/20000/ds4_img010013_ann011422.png,4,train
ds4_img010017_ann011426,20000,ds4,02_extracted/uang/20000/ds4_img010017_ann011426.png,4,validation
ds4_img010050_ann011459,20000,ds4,02_extracted/uang/20000/ds4_img010050_ann011459.png,4,train
ds4_img010052_ann011461,20000,ds4,02_extracted/uang/20000/ds4_img010052_ann011461.png,4,train
ds4_img010057_ann011466,20000,ds4,02_extracted/uang/20000/ds4_img010057_ann011466.png,4,validation
ds4_img010058_ann011467,20000,ds4,02_extracted/uang/20000/ds4_img010058_ann011467.png,4,train
ds4_img010059_ann011468,20000,ds4,02_extracted/uang/20000/ds4_img010059_ann011468.png,4,test
ds4_img010060_ann011469,20000,ds4,02_extracted/uang/20000/ds4_img010060_ann011469.png,4,train
ds4_img010061_ann011470,20000,ds4,02_extracted/uang/20000/ds4_img010061_ann011470.png,4,train
ds4_img010062_ann011471,20000,ds4,02_extracted/uang/20000/ds4_img010062_ann011471.png,4,train
ds4_img010063_ann011472,20000,ds4,02_extracted/uang/20000/ds4_img010063_ann011472.png,4,train
ds4_img010065_ann011474,20000,ds4,02_extracted/uang/20000/ds4_img010065_ann011474.png,4,train
ds4_img010066_ann011475,20000,ds4,02_extracted/uang/20000/ds4_img010066_ann011475.png,4,train
ds4_img010067_ann011476,20000,ds4,02_extracted/uang/20000/ds4_img010067_ann011476.png,4,train
ds4_img010068_ann011477,20000,ds4,02_extracted/uang/20000/ds4_img010068_ann011477.png,4,train
ds4_img010071_ann011480,20000,ds4,02_extracted/uang/20000/ds4_img010071_ann011480.png,4,train
ds4_img010072_ann011481,20000,ds4,02_extracted/uang/20000/ds4_img010072_ann011481.png,4,train
ds4_img010078_ann011487,20000,ds4,02_extracted/uang/20000/ds4_img010078_ann011487.png,4,train
ds4_img010084_ann011493,20000,ds4,02_extracted/uang/20000/ds4_img010084_ann011493.png,4,train
ds4_img010087_ann011496,20000,ds4,02_extracted/uang/20000/ds4_img010087_ann011496.png,4,train
ds4_img010088_ann011497,20000,ds4,02_extracted/uang/20000/ds4_img010088_ann011497.png,4,train
ds4_img010089_ann011498,20000,ds4,02_extracted/uang/20000/ds4_img010089_ann011498.png,4,train
ds4_img010092_ann011501,20000,ds4,02_extracted/uang/20000/ds4_img010092_ann011501.png,4,train
ds4_img010093_ann011502,20000,ds4,02_extracted/uang/20000/ds4_img010093_ann011502.png,4,train
ds4_img010096_ann011505,20000,ds4,02_extracted/uang/20000/ds4_img010096_ann011505.png,4,train
ds4_img010097_ann011506,20000,ds4,02_extracted/uang/20000/ds4_img010097_ann011506.png,4,train
ds4_img010098_ann011507,20000,ds4,02_extracted/uang/20000/ds4_img010098_ann011507.png,4,train
ds4_img010100_ann011509,20000,ds4,02_extracted/uang/20000/ds4_img010100_ann011509.png,4,train
ds4_img010101_ann011510,20000,ds4,02_extracted/uang/20000/ds4_img010101_ann011510.png,4,train
ds4_img010103_ann011512,20000,ds4,02_extracted/uang/20000/ds4_img010103_ann011512.png,4,train
ds4_img010108_ann011517,20000,ds4,02_extracted/uang/20000/ds4_img010108_ann011517.png,4,test
ds4_img010110_ann011519,20000,ds4,02_extracted/uang/20000/ds4_img010110_ann011519.png,4,train
ds4_img010112_ann011521,20000,ds4,02_extracted/uang/20000/ds4_img010112_ann011521.png,4,test
ds4_img010113_ann011522,20000,ds4,02_extracted/uang/20000/ds4_img010113_ann011522.png,4,train
ds4_img010118_ann011527,20000,ds4,02_extracted/uang/20000/ds4_img010118_ann011527.png,4,train
ds4_img010120_ann011529,20000,ds4,02_extracted/uang/20000/ds4_img010120_ann011529.png,4,test
ds4_img010124_ann011533,20000,ds4,02_extracted/uang/20000/ds4_img010124_ann011533.png,4,train
ds4_img010125_ann011534,20000,ds4,02_extracted/uang/20000/ds4_img010125_ann011534.png,4,train
ds4_img010126_ann011535,20000,ds4,02_extracted/uang/20000/ds4_img010126_ann011535.png,4,train
ds4_img010127_ann011536,20000,ds4,02_extracted/uang/20000/ds4_img010127_ann011536.png,4,train
ds4_img010130_ann011539,20000,ds4,02_extracted/uang/20000/ds4_img010130_ann011539.png,4,train
ds4_img010132_ann011541,20000,ds4,02_extracted/uang/20000/ds4_img010132_ann011541.png,4,train
ds4_img010138_ann011547,20000,ds4,02_extracted/uang/20000/ds4_img010138_ann011547.png,4,train
ds4_img010139_ann011548,20000,ds4,02_extracted/uang/20000/ds4_img010139_ann011548.png,4,train
ds4_img010140_ann011549,20000,ds4,02_extracted/uang/20000/ds4_img010140_ann011549.png,4,train
ds4_img010142_ann011551,20000,ds4,02_extracted/uang/20000/ds4_img010142_ann011551.png,4,train
ds4_img010146_ann011555,20000,ds4,02_extracted/uang/20000/ds4_img010146_ann011555.png,4,train
ds4_img010150_ann011559,20000,ds4,02_extracted/uang/20000/ds4_img010150_ann011559.png,4,train
ds4_img010178_ann011582,20000,ds4,02_extracted/uang/20000/ds4_img010178_ann011582.png,4,train
ds4_img010199_ann011603,20000,ds4,02_extracted/uang/20000/ds4_img010199_ann011603.png,4,test
ds4_img010209_ann011613,20000,ds4,02_extracted/uang/20000/ds4_img010209_ann011613.png,4,train
ds4_img010211_ann011615,20000,ds4,02_extracted/uang/20000/ds4_img010211_ann011615.png,4,train
ds4_img010213_ann011617,20000,ds4,02_extracted/uang/20000/ds4_img010213_ann011617.png,4,train
ds4_img010214_ann011618,20000,ds4,02_extracted/uang/20000/ds4_img010214_ann011618.png,4,train
ds4_img010223_ann011627,20000,ds4,02_extracted/uang/20000/ds4_img010223_ann011627.png,4,train
ds4_img010224_ann011628,20000,ds4,02_extracted/uang/20000/ds4_img010224_ann011628.png,4,train
ds4_img010227_ann011631,20000,ds4,02_extracted/uang/20000/ds4_img010227_ann011631.png,4,validation
ds4_img010228_ann011632,20000,ds4,02_extracted/uang/20000/ds4_img010228_ann011632.png,4,train
ds4_img010243_ann011647,20000,ds4,02_extracted/uang/20000/ds4_img010243_ann011647.png,4,train
ds4_img010244_ann011648,20000,ds4,02_extracted/uang/20000/ds4_img010244_ann011648.png,4,test
ds4_img010247_ann011651,20000,ds4,02_extracted/uang/20000/ds4_img010247_ann011651.png,4,train
ds4_img010258_ann011662,20000,ds4,02_extracted/uang/20000/ds4_img010258_ann011662.png,4,train
ds4_img010263_ann011667,20000,ds4,02_extracted/uang/20000/ds4_img010263_ann011667.png,4,train
ds4_img010266_ann011670,20000,ds4,02_extracted/uang/20000/ds4_img010266_ann011670.png,4,test
ds4_img010267_ann011671,20000,ds4,02_extracted/uang/20000/ds4_img010267_ann011671.png,4,train
ds4_img010268_ann011672,20000,ds4,02_extracted/uang/20000/ds4_img010268_ann011672.png,4,validation
ds4_img010271_ann011675,20000,ds4,02_extracted/uang/20000/ds4_img010271_ann011675.png,4,train
ds4_img010272_ann011676,20000,ds4,02_extracted/uang/20000/ds4_img010272_ann011676.png,4,train
ds4_img010275_ann011679,20000,ds4,02_extracted/uang/20000/ds4_img010275_ann011679.png,4,train
ds4_img010277_ann011681,20000,ds4,02_extracted/uang/20000/ds4_img010277_ann011681.png,4,test
ds4_img010280_ann011684,20000,ds4,02_extracted/uang/20000/ds4_img010280_ann011684.png,4,test
ds4_img010281_ann011685,20000,ds4,02_extracted/uang/20000/ds4_img010281_ann011685.png,4,train
ds4_img010282_ann011686,20000,ds4,02_extracted/uang/20000/ds4_img010282_ann011686.png,4,train
ds4_img010283_ann011687,20000,ds4,02_extracted/uang/20000/ds4_img010283_ann011687.png,4,train
ds4_img010284_ann011688,20000,ds4,02_extracted/uang/20000/ds4_img010284_ann011688.png,4,validation
ds4_img010285_ann011689,20000,ds4,02_extracted/uang/20000/ds4_img010285_ann011689.png,4,train
ds4_img010287_ann011691,20000,ds4,02_extracted/uang/20000/ds4_img010287_ann011691.png,4,train
ds4_img010290_ann011694,20000,ds4,02_extracted/uang/20000/ds4_img010290_ann011694.png,4,train
ds4_img010301_ann011705,20000,ds4,02_extracted/uang/20000/ds4_img010301_ann011705.png,4,train
ds4_img010310_ann011714,20000,ds4,02_extracted/uang/20000/ds4_img010310_ann011714.png,4,validation
ds4_img010317_ann011721,20000,ds4,02_extracted/uang/20000/ds4_img010317_ann011721.png,4,train
ds4_img010318_ann011722,20000,ds4,02_extracted/uang/20000/ds4_img010318_ann011722.png,4,train
ds4_img010325_ann011728,20000,ds4,02_extracted/uang/20000/ds4_img010325_ann011728.png,4,train
ds4_img010349_ann011743,20000,ds4,02_extracted/uang/20000/ds4_img010349_ann011743.png,4,train
ds4_img010358_ann011751,20000,ds4,02_extracted/uang/20000/ds4_img010358_ann011751.png,4,train
ds4_img010363_ann011756,20000,ds4,02_extracted/uang/20000/ds4_img010363_ann011756.png,4,test
ds4_img010379_ann011763,20000,ds4,02_extracted/uang/20000/ds4_img010379_ann011763.png,4,train
ds4_img010391_ann011768,20000,ds4,02_extracted/uang/20000/ds4_img010391_ann011768.png,4,train
ds4_img010410_ann011782,20000,ds4,02_extracted/uang/20000/ds4_img010410_ann011782.png,4,train
ds4_img010425_ann011793,20000,ds4,02_extracted/uang/20000/ds4_img010425_ann011793.png,4,train
ds4_img010426_ann011794,20000,ds4,02_extracted/uang/20000/ds4_img010426_ann011794.png,4,train
ds4_img010436_ann011800,20000,ds4,02_extracted/uang/20000/ds4_img010436_ann011800.png,4,validation
ds4_img010459_ann011819,20000,ds4,02_extracted/uang/20000/ds4_img010459_ann011819.png,4,train
ds4_img010464_ann011824,20000,ds4,02_extracted/uang/20000/ds4_img010464_ann011824.png,4,train
ds4_img010485_ann011845,20000,ds4,02_extracted/uang/20000/ds4_img010485_ann011845.png,4,test
ds4_img010517_ann011876,20000,ds4,02_extracted/uang/20000/ds4_img010517_ann011876.png,4,train
ds4_img010521_ann011878,20000,ds4,02_extracted/uang/20000/ds4_img010521_ann011878.png,4,train
ds4_img010522_ann011879,20000,ds4,02_extracted/uang/20000/ds4_img010522_ann011879.png,4,train
ds4_img010525_ann011881,20000,ds4,02_extracted/uang/20000/ds4_img010525_ann011881.png,4,train
ds4_img010528_ann011884,20000,ds4,02_extracted/uang/20000/ds4_img010528_ann011884.png,4,train
ds4_img010532_ann011888,20000,ds4,02_extracted/uang/20000/ds4_img010532_ann011888.png,4,train
ds4_img010575_ann011929,20000,ds4,02_extracted/uang/20000/ds4_img010575_ann011929.png,4,train
ds4_img010577_ann011931,20000,ds4,02_extracted/uang/20000/ds4_img010577_ann011931.png,4,train
ds4_img010578_ann011932,20000,ds4,02_extracted/uang/20000/ds4_img010578_ann011932.png,4,train
ds4_img010580_ann011933,20000,ds4,02_extracted/uang/20000/ds4_img010580_ann011933.png,4,validation
ds4_img010584_ann011935,20000,ds4,02_extracted/uang/20000/ds4_img010584_ann011935.png,4,train
ds4_img010593_ann011942,20000,ds4,02_extracted/uang/20000/ds4_img010593_ann011942.png,4,train
ds4_img010610_ann011959,20000,ds4,02_extracted/uang/20000/ds4_img010610_ann011959.png,4,train
ds4_img010701_ann012042,20000,ds4,02_extracted/uang/20000/ds4_img010701_ann012042.png,4,train
ds4_img010731_ann012072,20000,ds4,02_extracted/uang/20000/ds4_img010731_ann012072.png,4,train
ds4_img010732_ann012073,20000,ds4,02_extracted/uang/20000/ds4_img010732_ann012073.png,4,train
ds4_img010733_ann012074,20000,ds4,02_extracted/uang/20000/ds4_img010733_ann012074.png,4,train
ds4_img010741_ann012082,20000,ds4,02_extracted/uang/20000/ds4_img010741_ann012082.png,4,train
ds4_img010892_ann012224,20000,ds4,02_extracted/uang/20000/ds4_img010892_ann012224.png,4,train
ds4_img010901_ann012230,20000,ds4,02_extracted/uang/20000/ds4_img010901_ann012230.png,4,train
ds4_img010933_ann012246,20000,ds4,02_extracted/uang/20000/ds4_img010933_ann012246.png,4,train
ds4_img010974_ann012285,20000,ds4,02_extracted/uang/20000/ds4_img010974_ann012285.png,4,train
ds4_img010979_ann012290,20000,ds4,02_extracted/uang/20000/ds4_img010979_ann012290.png,4,train
ds4_img010984_ann012295,20000,ds4,02_extracted/uang/20000/ds4_img010984_ann012295.png,4,train
ds4_img010990_ann012300,20000,ds4,02_extracted/uang/20000/ds4_img010990_ann012300.png,4,test
ds4_img010994_ann012304,20000,ds4,02_extracted/uang/20000/ds4_img010994_ann012304.png,4,train
ds4_img011020_ann012321,20000,ds4,02_extracted/uang/20000/ds4_img011020_ann012321.png,4,train
ds4_img011023_ann012324,20000,ds4,02_extracted/uang/20000/ds4_img011023_ann012324.png,4,train
ds4_img011032_ann012332,20000,ds4,02_extracted/uang/20000/ds4_img011032_ann012332.png,4,test
ds4_img011034_ann012334,20000,ds4,02_extracted/uang/20000/ds4_img011034_ann012334.png,4,train
ds4_img011039_ann012339,20000,ds4,02_extracted/uang/20000/ds4_img011039_ann012339.png,4,train
ds4_img011562_ann012843,20000,ds4,02_extracted/uang/20000/ds4_img011562_ann012843.png,4,train
ds4_img011563_ann012844,20000,ds4,02_extracted/uang/20000/ds4_img011563_ann012844.png,4,train
ds4_img011565_ann012846,20000,ds4,02_extracted/uang/20000/ds4_img011565_ann012846.png,4,train
ds4_img011567_ann012848,20000,ds4,02_extracted/uang/20000/ds4_img011567_ann012848.png,4,train
ds4_img011569_ann012850,20000,ds4,02_extracted/uang/20000/ds4_img011569_ann012850.png,4,train
ds4_img011570_ann012851,20000,ds4,02_extracted/uang/20000/ds4_img011570_ann012851.png,4,train
ds4_img011571_ann012852,20000,ds4,02_extracted/uang/20000/ds4_img011571_ann012852.png,4,train
ds4_img011572_ann012853,20000,ds4,02_extracted/uang/20000/ds4_img011572_ann012853.png,4,train
ds4_img011573_ann012854,20000,ds4,02_extracted/uang/20000/ds4_img011573_ann012854.png,4,train
ds4_img011574_ann012855,20000,ds4,02_extracted/uang/20000/ds4_img011574_ann012855.png,4,train
ds4_img011575_ann012856,20000,ds4,02_extracted/uang/20000/ds4_img011575_ann012856.png,4,train
ds4_img011576_ann012857,20000,ds4,02_extracted/uang/20000/ds4_img011576_ann012857.png,4,validation
ds4_img011577_ann012858,20000,ds4,02_extracted/uang/20000/ds4_img011577_ann012858.png,4,test
ds4_img011578_ann012859,20000,ds4,02_extracted/uang/20000/ds4_img011578_ann012859.png,4,train
ds4_img011579_ann012860,20000,ds4,02_extracted/uang/20000/ds4_img011579_ann012860.png,4,train
ds4_img011581_ann012862,20000,ds4,02_extracted/uang/20000/ds4_img011581_ann012862.png,4,validation
ds4_img011583_ann012864,20000,ds4,02_extracted/uang/20000/ds4_img011583_ann012864.png,4,train
ds4_img011584_ann012865,20000,ds4,02_extracted/uang/20000/ds4_img011584_ann012865.png,4,validation
ds4_img011639_ann012919,20000,ds4,02_extracted/uang/20000/ds4_img011639_ann012919.png,4,train
ds4_img011647_ann012924,20000,ds4,02_extracted/uang/20000/ds4_img011647_ann012924.png,4,train
ds4_img011648_ann012925,20000,ds4,02_extracted/uang/20000/ds4_img011648_ann012925.png,4,train
ds4_img011651_ann012927,20000,ds4,02_extracted/uang/20000/ds4_img011651_ann012927.png,4,train
ds4_img011655_ann012928,20000,ds4,02_extracted/uang/20000/ds4_img011655_ann012928.png,4,train
ds4_img011660_ann012932,20000,ds4,02_extracted/uang/20000/ds4_img011660_ann012932.png,4,test
ds4_img011661_ann012933,20000,ds4,02_extracted/uang/20000/ds4_img011661_ann012933.png,4,train
ds4_img011668_ann012940,20000,ds4,02_extracted/uang/20000/ds4_img011668_ann012940.png,4,validation
ds4_img011672_ann012944,20000,ds4,02_extracted/uang/20000/ds4_img011672_ann012944.png,4,train
ds4_img011677_ann012949,20000,ds4,02_extracted/uang/20000/ds4_img011677_ann012949.png,4,train
ds4_img011693_ann012965,20000,ds4,02_extracted/uang/20000/ds4_img011693_ann012965.png,4,train
ds4_img011696_ann012968,20000,ds4,02_extracted/uang/20000/ds4_img011696_ann012968.png,4,train
ds4_img011697_ann012969,20000,ds4,02_extracted/uang/20000/ds4_img011697_ann012969.png,4,train
ds4_img011705_ann012977,20000,ds4,02_extracted/uang/20000/ds4_img011705_ann012977.png,4,train
ds4_img011713_ann012985,20000,ds4,02_extracted/uang/20000/ds4_img011713_ann012985.png,4,train
ds4_img011755_ann013026,20000,ds4,02_extracted/uang/20000/ds4_img011755_ann013026.png,4,train
ds4_img011769_ann013040,20000,ds4,02_extracted/uang/20000/ds4_img011769_ann013040.png,4,train
ds4_img011777_ann013048,20000,ds4,02_extracted/uang/20000/ds4_img011777_ann013048.png,4,train
ds4_img011795_ann013066,20000,ds4,02_extracted/uang/20000/ds4_img011795_ann013066.png,4,test
ds4_img011796_ann013067,20000,ds4,02_extracted/uang/20000/ds4_img011796_ann013067.png,4,train
ds4_img011805_ann013076,20000,ds4,02_extracted/uang/20000/ds4_img011805_ann013076.png,4,train
ds4_img011809_ann013080,20000,ds4,02_extracted/uang/20000/ds4_img011809_ann013080.png,4,test
ds4_img011818_ann013089,20000,ds4,02_extracted/uang/20000/ds4_img011818_ann013089.png,4,train
