sample_id,label,source_id,file_path,selected
nm_000000347917,nonuang,ds11,raw_dataset/non_uang/000000347917.jpg,True
nm_000000347942,nonuang,ds11,raw_dataset/non_uang/000000347942.jpg,False
nm_000000347975,nonuang,ds11,raw_dataset/non_uang/000000347975.jpg,True
nm_000000348048,nonuang,ds11,raw_dataset/non_uang/000000348048.jpg,False
nm_000000348051,nonuang,ds11,raw_dataset/non_uang/000000348051.jpg,True
nm_000000348109,nonuang,ds11,raw_dataset/non_uang/000000348109.jpg,True
nm_000000348166,nonuang,ds11,raw_dataset/non_uang/000000348166.jpg,True
nm_000000348191,nonuang,ds11,raw_dataset/non_uang/000000348191.jpg,True
nm_000000348330,nonuang,ds11,raw_dataset/non_uang/000000348330.jpg,False
nm_000000348401,nonuang,ds11,raw_dataset/non_uang/000000348401.jpg,True
nm_000000348486,nonuang,ds11,raw_dataset/non_uang/000000348486.jpg,True
nm_000000348778,nonuang,ds11,raw_dataset/non_uang/000000348778.jpg,True
nm_000000348868,nonuang,ds11,raw_dataset/non_uang/000000348868.jpg,False
nm_000000349108,nonuang,ds11,raw_dataset/non_uang/000000349108.jpg,False
nm_000000349214,nonuang,ds11,raw_dataset/non_uang/000000349214.jpg,True
nm_000000349246,nonuang,ds11,raw_dataset/non_uang/000000349246.jpg,False
nm_000000349305,nonuang,ds11,raw_dataset/non_uang/000000349305.jpg,True
nm_000000349316,nonuang,ds11,raw_dataset/non_uang/000000349316.jpg,True
nm_000000349378,nonuang,ds11,raw_dataset/non_uang/000000349378.jpg,True
nm_000000349422,nonuang,ds11,raw_dataset/non_uang/000000349422.jpg,True
nm_000000349439,nonuang,ds11,raw_dataset/non_uang/000000349439.jpg,False
nm_000000349509,nonuang,ds11,raw_dataset/non_uang/000000349509.jpg,True
nm_000000349602,nonuang,ds11,raw_dataset/non_uang/000000349602.jpg,False
nm_000000349626,nonuang,ds11,raw_dataset/non_uang/000000349626.jpg,True
nm_000000349680,nonuang,ds11,raw_dataset/non_uang/000000349680.jpg,True
nm_000000349795,nonuang,ds11,raw_dataset/non_uang/000000349795.jpg,False
nm_000000349835,nonuang,ds11,raw_dataset/non_uang/000000349835.jpg,True
nm_000000349840,nonuang,ds11,raw_dataset/non_uang/000000349840.jpg,False
nm_000000349845,nonuang,ds11,raw_dataset/non_uang/000000349845.jpg,True
nm_000000350030,nonuang,ds11,raw_dataset/non_uang/000000350030.jpg,False
nm_000000350036,nonuang,ds11,raw_dataset/non_uang/000000350036.jpg,True
nm_000000350049,nonuang,ds11,raw_dataset/non_uang/000000350049.jpg,True
nm_000000350164,nonuang,ds11,raw_dataset/non_uang/000000350164.jpg,True
nm_000000350237,nonuang,ds11,raw_dataset/non_uang/000000350237.jpg,True
nm_000000350456,nonuang,ds11,raw_dataset/non_uang/000000350456.jpg,False
nm_000000350516,nonuang,ds11,raw_dataset/non_uang/000000350516.jpg,False
nm_000000350705,nonuang,ds11,raw_dataset/non_uang/000000350705.jpg,False
nm_000000350751,nonuang,ds11,raw_dataset/non_uang/000000350751.jpg,False
nm_000000350792,nonuang,ds11,raw_dataset/non_uang/000000350792.jpg,True
nm_000000350834,nonuang,ds11,raw_dataset/non_uang/000000350834.jpg,False
nm_000000350892,nonuang,ds11,raw_dataset/non_uang/000000350892.jpg,False
nm_000000350978,nonuang,ds11,raw_dataset/non_uang/000000350978.jpg,True
nm_000000351105,nonuang,ds11,raw_dataset/non_uang/000000351105.jpg,False
nm_000000351162,nonuang,ds11,raw_dataset/non_uang/000000351162.jpg,True
nm_000000351292,nonuang,ds11,raw_dataset/non_uang/000000351292.jpg,False
nm_000000351296,nonuang,ds11,raw_dataset/non_uang/000000351296.jpg,False
nm_000000351391,nonuang,ds11,raw_dataset/non_uang/000000351391.jpg,True
nm_000000351492,nonuang,ds11,raw_dataset/non_uang/000000351492.jpg,True
nm_000000351495,nonuang,ds11,raw_dataset/non_uang/000000351495.jpg,False
nm_000000351551,nonuang,ds11,raw_dataset/non_uang/000000351551.jpg,True
nm_000000351821,nonuang,ds11,raw_dataset/non_uang/000000351821.jpg,True
nm_000000351879,nonuang,ds11,raw_dataset/non_uang/000000351879.jpg,False
nm_000000351931,nonuang,ds11,raw_dataset/non_uang/000000351931.jpg,False
nm_000000352033,nonuang,ds11,raw_dataset/non_uang/000000352033.jpg,True
nm_000000352109,nonuang,ds11,raw_dataset/non_uang/000000352109.jpg,True
nm_000000352135,nonuang,ds11,raw_dataset/non_uang/000000352135.jpg,False
nm_000000352136,nonuang,ds11,raw_dataset/non_uang/000000352136.jpg,True
nm_000000352138,nonuang,ds11,raw_dataset/non_uang/000000352138.jpg,True
nm_000000352232,nonuang,ds11,raw_dataset/non_uang/000000352232.jpg,True
nm_000000352263,nonuang,ds11,raw_dataset/non_uang/000000352263.jpg,True
nm_000000352328,nonuang,ds11,raw_dataset/non_uang/000000352328.jpg,False
nm_000000352349,nonuang,ds11,raw_dataset/non_uang/000000352349.jpg,True
nm_000000352423,nonuang,ds11,raw_dataset/non_uang/000000352423.jpg,False
nm_000000352451,nonuang,ds11,raw_dataset/non_uang/000000352451.jpg,True
nm_000000352479,nonuang,ds11,raw_dataset/non_uang/000000352479.jpg,True
nm_000000352494,nonuang,ds11,raw_dataset/non_uang/000000352494.jpg,False
nm_000000352647,nonuang,ds11,raw_dataset/non_uang/000000352647.jpg,False
nm_000000352695,nonuang,ds11,raw_dataset/non_uang/000000352695.jpg,True
nm_000000352795,nonuang,ds11,raw_dataset/non_uang/000000352795.jpg,True
nm_000000352798,nonuang,ds11,raw_dataset/non_uang/000000352798.jpg,True
nm_000000352864,nonuang,ds11,raw_dataset/non_uang/000000352864.jpg,False
nm_000000352898,nonuang,ds11,raw_dataset/non_uang/000000352898.jpg,False
nm_000000353003,nonuang,ds11,raw_dataset/non_uang/000000353003.jpg,True
nm_000000353065,nonuang,ds11,raw_dataset/non_uang/000000353065.jpg,True
nm_000000353077,nonuang,ds11,raw_dataset/non_uang/000000353077.jpg,True
nm_000000353129,nonuang,ds11,raw_dataset/non_uang/000000353129.jpg,False
nm_000000353224,nonuang,ds11,raw_dataset/non_uang/000000353224.jpg,False
nm_000000353374,nonuang,ds11,raw_dataset/non_uang/000000353374.jpg,True
nm_000000353503,nonuang,ds11,raw_dataset/non_uang/000000353503.jpg,True
nm_000000353570,nonuang,ds11,raw_dataset/non_uang/000000353570.jpg,True
nm_000000353600,nonuang,ds11,raw_dataset/non_uang/000000353600.jpg,True
nm_000000353632,nonuang,ds11,raw_dataset/non_uang/000000353632.jpg,False
nm_000000353668,nonuang,ds11,raw_dataset/non_uang/000000353668.jpg,False
nm_000000353752,nonuang,ds11,raw_dataset/non_uang/000000353752.jpg,True
nm_000000353853,nonuang,ds11,raw_dataset/non_uang/000000353853.jpg,True
nm_000000353878,nonuang,ds11,raw_dataset/non_uang/000000353878.jpg,True
nm_000000354123,nonuang,ds11,raw_dataset/non_uang/000000354123.jpg,True
nm_000000354142,nonuang,ds11,raw_dataset/non_uang/000000354142.jpg,True
nm_000000354177,nonuang,ds11,raw_dataset/non_uang/000000354177.jpg,True
nm_000000354416,nonuang,ds11,raw_dataset/non_uang/000000354416.jpg,False
nm_000000354513,nonuang,ds11,raw_dataset/non_uang/000000354513.jpg,False
nm_000000354595,nonuang,ds11,raw_dataset/non_uang/000000354595.jpg,True
nm_000000354659,nonuang,ds11,raw_dataset/non_uang/000000354659.jpg,True
nm_000000354681,nonuang,ds11,raw_dataset/non_uang/000000354681.jpg,True
nm_000000354707,nonuang,ds11,raw_dataset/non_uang/000000354707.jpg,True
nm_000000354717,nonuang,ds11,raw_dataset/non_uang/000000354717.jpg,False
nm_000000354812,nonuang,ds11,raw_dataset/non_uang/000000354812.jpg,True
nm_000000354914,nonuang,ds11,raw_dataset/non_uang/000000354914.jpg,True
nm_000000354949,nonuang,ds11,raw_dataset/non_uang/000000354949.jpg,True
nm_000000355271,nonuang,ds11,raw_dataset/non_uang/000000355271.jpg,True
nm_000000355340,nonuang,ds11,raw_dataset/non_uang/000000355340.jpg,True
nm_000000355443,nonuang,ds11,raw_dataset/non_uang/000000355443.jpg,True
nm_000000355455,nonuang,ds11,raw_dataset/non_uang/000000355455.jpg,False
nm_000000355506,nonuang,ds11,raw_dataset/non_uang/000000355506.jpg,True
nm_000000355572,nonuang,ds11,raw_dataset/non_uang/000000355572.jpg,True
nm_000000355626,nonuang,ds11,raw_dataset/non_uang/000000355626.jpg,True
nm_000000355644,nonuang,ds11,raw_dataset/non_uang/000000355644.jpg,True
nm_000000355653,nonuang,ds11,raw_dataset/non_uang/000000355653.jpg,False
nm_000000355807,nonuang,ds11,raw_dataset/non_uang/000000355807.jpg,True
nm_000000355892,nonuang,ds11,raw_dataset/non_uang/000000355892.jpg,True
nm_000000355909,nonuang,ds11,raw_dataset/non_uang/000000355909.jpg,True
nm_000000355976,nonuang,ds11,raw_dataset/non_uang/000000355976.jpg,True
nm_000000356234,nonuang,ds11,raw_dataset/non_uang/000000356234.jpg,True
nm_000000356345,nonuang,ds11,raw_dataset/non_uang/000000356345.jpg,False
nm_000000356346,nonuang,ds11,raw_dataset/non_uang/000000356346.jpg,True
nm_000000356377,nonuang,ds11,raw_dataset/non_uang/000000356377.jpg,True
nm_000000356462,nonuang,ds11,raw_dataset/non_uang/000000356462.jpg,True
nm_000000356564,nonuang,ds11,raw_dataset/non_uang/000000356564.jpg,False
nm_000000356688,nonuang,ds11,raw_dataset/non_uang/000000356688.jpg,True
nm_000000356799,nonuang,ds11,raw_dataset/non_uang/000000356799.jpg,True
nm_000000356802,nonuang,ds11,raw_dataset/non_uang/000000356802.jpg,False
nm_000000356826,nonuang,ds11,raw_dataset/non_uang/000000356826.jpg,True
nm_000000356865,nonuang,ds11,raw_dataset/non_uang/000000356865.jpg,True
nm_000000356929,nonuang,ds11,raw_dataset/non_uang/000000356929.jpg,True
nm_000000356931,nonuang,ds11,raw_dataset/non_uang/000000356931.jpg,True
nm_000000357055,nonuang,ds11,raw_dataset/non_uang/000000357055.jpg,True
nm_000000357068,nonuang,ds11,raw_dataset/non_uang/000000357068.jpg,True
nm_000000357075,nonuang,ds11,raw_dataset/non_uang/000000357075.jpg,True
nm_000000357124,nonuang,ds11,raw_dataset/non_uang/000000357124.jpg,True
nm_000000357126,nonuang,ds11,raw_dataset/non_uang/000000357126.jpg,True
nm_000000357136,nonuang,ds11,raw_dataset/non_uang/000000357136.jpg,True
nm_000000357166,nonuang,ds11,raw_dataset/non_uang/000000357166.jpg,True
nm_000000357170,nonuang,ds11,raw_dataset/non_uang/000000357170.jpg,True
nm_000000357295,nonuang,ds11,raw_dataset/non_uang/000000357295.jpg,True
nm_000000357328,nonuang,ds11,raw_dataset/non_uang/000000357328.jpg,True
nm_000000357357,nonuang,ds11,raw_dataset/non_uang/000000357357.jpg,True
nm_000000357376,nonuang,ds11,raw_dataset/non_uang/000000357376.jpg,True
nm_000000357447,nonuang,ds11,raw_dataset/non_uang/000000357447.jpg,True
nm_000000357473,nonuang,ds11,raw_dataset/non_uang/000000357473.jpg,False
nm_000000357566,nonuang,ds11,raw_dataset/non_uang/000000357566.jpg,False
nm_000000357720,nonuang,ds11,raw_dataset/non_uang/000000357720.jpg,True
nm_000000358052,nonuang,ds11,raw_dataset/non_uang/000000358052.jpg,True
nm_000000358146,nonuang,ds11,raw_dataset/non_uang/000000358146.jpg,False
nm_000000358159,nonuang,ds11,raw_dataset/non_uang/000000358159.jpg,False
nm_000000358164,nonuang,ds11,raw_dataset/non_uang/000000358164.jpg,True
nm_000000358316,nonuang,ds11,raw_dataset/non_uang/000000358316.jpg,False
nm_000000358364,nonuang,ds11,raw_dataset/non_uang/000000358364.jpg,True
nm_000000358501,nonuang,ds11,raw_dataset/non_uang/000000358501.jpg,True
nm_000000358609,nonuang,ds11,raw_dataset/non_uang/000000358609.jpg,True
nm_000000358618,nonuang,ds11,raw_dataset/non_uang/000000358618.jpg,True
nm_000000358632,nonuang,ds11,raw_dataset/non_uang/000000358632.jpg,True
nm_000000358641,nonuang,ds11,raw_dataset/non_uang/000000358641.jpg,True
nm_000000358663,nonuang,ds11,raw_dataset/non_uang/000000358663.jpg,False
nm_000000358733,nonuang,ds11,raw_dataset/non_uang/000000358733.jpg,False
nm_000000358876,nonuang,ds11,raw_dataset/non_uang/000000358876.jpg,True
nm_000000358906,nonuang,ds11,raw_dataset/non_uang/000000358906.jpg,False
nm_000000358913,nonuang,ds11,raw_dataset/non_uang/000000358913.jpg,True
nm_000000358955,nonuang,ds11,raw_dataset/non_uang/000000358955.jpg,False
nm_000000359194,nonuang,ds11,raw_dataset/non_uang/000000359194.jpg,True
nm_000000359297,nonuang,ds11,raw_dataset/non_uang/000000359297.jpg,True
nm_000000359355,nonuang,ds11,raw_dataset/non_uang/000000359355.jpg,True
nm_000000359391,nonuang,ds11,raw_dataset/non_uang/000000359391.jpg,True
nm_000000359522,nonuang,ds11,raw_dataset/non_uang/000000359522.jpg,False
nm_000000359612,nonuang,ds11,raw_dataset/non_uang/000000359612.jpg,True
nm_000000359654,nonuang,ds11,raw_dataset/non_uang/000000359654.jpg,True
nm_000000359657,nonuang,ds11,raw_dataset/non_uang/000000359657.jpg,True
nm_000000359663,nonuang,ds11,raw_dataset/non_uang/000000359663.jpg,True
nm_000000359728,nonuang,ds11,raw_dataset/non_uang/000000359728.jpg,True
nm_000000359782,nonuang,ds11,raw_dataset/non_uang/000000359782.jpg,False
nm_000000359788,nonuang,ds11,raw_dataset/non_uang/000000359788.jpg,True
nm_000000359817,nonuang,ds11,raw_dataset/non_uang/000000359817.jpg,True
nm_000000359819,nonuang,ds11,raw_dataset/non_uang/000000359819.jpg,True
nm_000000359914,nonuang,ds11,raw_dataset/non_uang/000000359914.jpg,False
nm_000000359953,nonuang,ds11,raw_dataset/non_uang/000000359953.jpg,False
nm_000000359975,nonuang,ds11,raw_dataset/non_uang/000000359975.jpg,True
nm_000000360131,nonuang,ds11,raw_dataset/non_uang/000000360131.jpg,True
nm_000000360134,nonuang,ds11,raw_dataset/non_uang/000000360134.jpg,True
nm_000000360272,nonuang,ds11,raw_dataset/non_uang/000000360272.jpg,True
nm_000000360360,nonuang,ds11,raw_dataset/non_uang/000000360360.jpg,False
nm_000000360391,nonuang,ds11,raw_dataset/non_uang/000000360391.jpg,True
nm_000000360609,nonuang,ds11,raw_dataset/non_uang/000000360609.jpg,False
nm_000000360621,nonuang,ds11,raw_dataset/non_uang/000000360621.jpg,False
nm_000000360770,nonuang,ds11,raw_dataset/non_uang/000000360770.jpg,True
nm_000000360892,nonuang,ds11,raw_dataset/non_uang/000000360892.jpg,True
nm_000000360944,nonuang,ds11,raw_dataset/non_uang/000000360944.jpg,False
nm_000000361082,nonuang,ds11,raw_dataset/non_uang/000000361082.jpg,True
nm_000000361175,nonuang,ds11,raw_dataset/non_uang/000000361175.jpg,False
nm_000000361178,nonuang,ds11,raw_dataset/non_uang/000000361178.jpg,True
nm_000000361187,nonuang,ds11,raw_dataset/non_uang/000000361187.jpg,True
nm_000000361261,nonuang,ds11,raw_dataset/non_uang/000000361261.jpg,True
nm_000000361301,nonuang,ds11,raw_dataset/non_uang/000000361301.jpg,False
nm_000000361345,nonuang,ds11,raw_dataset/non_uang/000000361345.jpg,True
nm_000000361348,nonuang,ds11,raw_dataset/non_uang/000000361348.jpg,True
nm_000000361404,nonuang,ds11,raw_dataset/non_uang/000000361404.jpg,True
nm_000000361473,nonuang,ds11,raw_dataset/non_uang/000000361473.jpg,True
nm_000000361483,nonuang,ds11,raw_dataset/non_uang/000000361483.jpg,True
nm_000000361510,nonuang,ds11,raw_dataset/non_uang/000000361510.jpg,True
nm_000000361530,nonuang,ds11,raw_dataset/non_uang/000000361530.jpg,True
nm_000000361558,nonuang,ds11,raw_dataset/non_uang/000000361558.jpg,True
nm_000000361566,nonuang,ds11,raw_dataset/non_uang/000000361566.jpg,False
nm_000000361582,nonuang,ds11,raw_dataset/non_uang/000000361582.jpg,True
nm_000000361606,nonuang,ds11,raw_dataset/non_uang/000000361606.jpg,False
nm_000000361616,nonuang,ds11,raw_dataset/non_uang/000000361616.jpg,True
nm_000000361663,nonuang,ds11,raw_dataset/non_uang/000000361663.jpg,False
nm_000000361713,nonuang,ds11,raw_dataset/non_uang/000000361713.jpg,True
nm_000000361818,nonuang,ds11,raw_dataset/non_uang/000000361818.jpg,True
nm_000000361879,nonuang,ds11,raw_dataset/non_uang/000000361879.jpg,True
nm_000000361880,nonuang,ds11,raw_dataset/non_uang/000000361880.jpg,False
nm_000000361906,nonuang,ds11,raw_dataset/non_uang/000000361906.jpg,False
nm_000000361961,nonuang,ds11,raw_dataset/non_uang/000000361961.jpg,False
nm_000000362260,nonuang,ds11,raw_dataset/non_uang/000000362260.jpg,True
nm_000000362316,nonuang,ds11,raw_dataset/non_uang/000000362316.jpg,True
nm_000000362366,nonuang,ds11,raw_dataset/non_uang/000000362366.jpg,True
nm_000000362454,nonuang,ds11,raw_dataset/non_uang/000000362454.jpg,True
nm_000000362501,nonuang,ds11,raw_dataset/non_uang/000000362501.jpg,True
nm_000000362559,nonuang,ds11,raw_dataset/non_uang/000000362559.jpg,True
nm_000000362609,nonuang,ds11,raw_dataset/non_uang/000000362609.jpg,True
nm_000000362631,nonuang,ds11,raw_dataset/non_uang/000000362631.jpg,False
nm_000000362635,nonuang,ds11,raw_dataset/non_uang/000000362635.jpg,True
nm_000000362669,nonuang,ds11,raw_dataset/non_uang/000000362669.jpg,False
nm_000000362687,nonuang,ds11,raw_dataset/non_uang/000000362687.jpg,True
nm_000000362829,nonuang,ds11,raw_dataset/non_uang/000000362829.jpg,True
nm_000000363049,nonuang,ds11,raw_dataset/non_uang/000000363049.jpg,True
nm_000000363268,nonuang,ds11,raw_dataset/non_uang/000000363268.jpg,False
nm_000000363311,nonuang,ds11,raw_dataset/non_uang/000000363311.jpg,True
nm_000000363330,nonuang,ds11,raw_dataset/non_uang/000000363330.jpg,False
nm_000000363382,nonuang,ds11,raw_dataset/non_uang/000000363382.jpg,True
nm_000000363445,nonuang,ds11,raw_dataset/non_uang/000000363445.jpg,True
nm_000000363535,nonuang,ds11,raw_dataset/non_uang/000000363535.jpg,True
nm_000000363556,nonuang,ds11,raw_dataset/non_uang/000000363556.jpg,True
nm_000000363772,nonuang,ds11,raw_dataset/non_uang/000000363772.jpg,False
nm_000000363864,nonuang,ds11,raw_dataset/non_uang/000000363864.jpg,False
nm_000000363918,nonuang,ds11,raw_dataset/non_uang/000000363918.jpg,False
nm_000000363967,nonuang,ds11,raw_dataset/non_uang/000000363967.jpg,True
nm_000000364014,nonuang,ds11,raw_dataset/non_uang/000000364014.jpg,True
nm_000000364036,nonuang,ds11,raw_dataset/non_uang/000000364036.jpg,True
nm_000000364156,nonuang,ds11,raw_dataset/non_uang/000000364156.jpg,True
nm_000000364163,nonuang,ds11,raw_dataset/non_uang/000000364163.jpg,True
nm_000000364381,nonuang,ds11,raw_dataset/non_uang/000000364381.jpg,True
nm_000000364475,nonuang,ds11,raw_dataset/non_uang/000000364475.jpg,False
nm_000000364483,nonuang,ds11,raw_dataset/non_uang/000000364483.jpg,False
nm_000000364527,nonuang,ds11,raw_dataset/non_uang/000000364527.jpg,False
nm_000000364654,nonuang,ds11,raw_dataset/non_uang/000000364654.jpg,False
nm_000000364682,nonuang,ds11,raw_dataset/non_uang/000000364682.jpg,False
nm_000000364706,nonuang,ds11,raw_dataset/non_uang/000000364706.jpg,False
nm_000000365019,nonuang,ds11,raw_dataset/non_uang/000000365019.jpg,True
nm_000000365280,nonuang,ds11,raw_dataset/non_uang/000000365280.jpg,False
nm_000000365399,nonuang,ds11,raw_dataset/non_uang/000000365399.jpg,True
nm_000000365516,nonuang,ds11,raw_dataset/non_uang/000000365516.jpg,False
nm_000000365539,nonuang,ds11,raw_dataset/non_uang/000000365539.jpg,True
nm_000000365605,nonuang,ds11,raw_dataset/non_uang/000000365605.jpg,True
nm_000000365742,nonuang,ds11,raw_dataset/non_uang/000000365742.jpg,True
nm_000000365788,nonuang,ds11,raw_dataset/non_uang/000000365788.jpg,True
nm_000000365929,nonuang,ds11,raw_dataset/non_uang/000000365929.jpg,True
nm_000000365978,nonuang,ds11,raw_dataset/non_uang/000000365978.jpg,True
nm_000000365995,nonuang,ds11,raw_dataset/non_uang/000000365995.jpg,True
nm_000000366169,nonuang,ds11,raw_dataset/non_uang/000000366169.jpg,False
nm_000000366188,nonuang,ds11,raw_dataset/non_uang/000000366188.jpg,True
nm_000000366193,nonuang,ds11,raw_dataset/non_uang/000000366193.jpg,False
nm_000000366212,nonuang,ds11,raw_dataset/non_uang/000000366212.jpg,True
nm_000000366317,nonuang,ds11,raw_dataset/non_uang/000000366317.jpg,True
nm_000000366376,nonuang,ds11,raw_dataset/non_uang/000000366376.jpg,False
nm_000000366552,nonuang,ds11,raw_dataset/non_uang/000000366552.jpg,False
nm_000000366561,nonuang,ds11,raw_dataset/non_uang/000000366561.jpg,True
nm_000000366578,nonuang,ds11,raw_dataset/non_uang/000000366578.jpg,False
nm_000000366626,nonuang,ds11,raw_dataset/non_uang/000000366626.jpg,True
nm_000000366771,nonuang,ds11,raw_dataset/non_uang/000000366771.jpg,True
nm_000000366828,nonuang,ds11,raw_dataset/non_uang/000000366828.jpg,False
nm_000000366875,nonuang,ds11,raw_dataset/non_uang/000000366875.jpg,False
nm_000000367217,nonuang,ds11,raw_dataset/non_uang/000000367217.jpg,False
nm_000000367333,nonuang,ds11,raw_dataset/non_uang/000000367333.jpg,True
nm_000000367348,nonuang,ds11,raw_dataset/non_uang/000000367348.jpg,True
nm_000000367475,nonuang,ds11,raw_dataset/non_uang/000000367475.jpg,True
nm_000000367781,nonuang,ds11,raw_dataset/non_uang/000000367781.jpg,True
nm_000000367842,nonuang,ds11,raw_dataset/non_uang/000000367842.jpg,False
nm_000000367894,nonuang,ds11,raw_dataset/non_uang/000000367894.jpg,True
nm_000000367918,nonuang,ds11,raw_dataset/non_uang/000000367918.jpg,True
nm_000000368059,nonuang,ds11,raw_dataset/non_uang/000000368059.jpg,True
nm_000000368068,nonuang,ds11,raw_dataset/non_uang/000000368068.jpg,True
nm_000000368354,nonuang,ds11,raw_dataset/non_uang/000000368354.jpg,True
nm_000000368552,nonuang,ds11,raw_dataset/non_uang/000000368552.jpg,True
nm_000000368685,nonuang,ds11,raw_dataset/non_uang/000000368685.jpg,True
nm_000000368835,nonuang,ds11,raw_dataset/non_uang/000000368835.jpg,True
nm_000000368851,nonuang,ds11,raw_dataset/non_uang/000000368851.jpg,True
nm_000000368860,nonuang,ds11,raw_dataset/non_uang/000000368860.jpg,True
nm_000000369051,nonuang,ds11,raw_dataset/non_uang/000000369051.jpg,False
nm_000000369108,nonuang,ds11,raw_dataset/non_uang/000000369108.jpg,False
nm_000000369165,nonuang,ds11,raw_dataset/non_uang/000000369165.jpg,True
nm_000000369209,nonuang,ds11,raw_dataset/non_uang/000000369209.jpg,False
nm_000000369399,nonuang,ds11,raw_dataset/non_uang/000000369399.jpg,False
nm_000000369417,nonuang,ds11,raw_dataset/non_uang/000000369417.jpg,False
nm_000000369464,nonuang,ds11,raw_dataset/non_uang/000000369464.jpg,False
nm_000000369628,nonuang,ds11,raw_dataset/non_uang/000000369628.jpg,True
nm_000000369760,nonuang,ds11,raw_dataset/non_uang/000000369760.jpg,True
nm_000000369783,nonuang,ds11,raw_dataset/non_uang/000000369783.jpg,True
nm_000000369827,nonuang,ds11,raw_dataset/non_uang/000000369827.jpg,False
nm_000000370074,nonuang,ds11,raw_dataset/non_uang/000000370074.jpg,False
nm_000000370129,nonuang,ds11,raw_dataset/non_uang/000000370129.jpg,True
nm_000000370159,nonuang,ds11,raw_dataset/non_uang/000000370159.jpg,True
nm_000000370221,nonuang,ds11,raw_dataset/non_uang/000000370221.jpg,True
nm_000000370241,nonuang,ds11,raw_dataset/non_uang/000000370241.jpg,False
nm_000000370262,nonuang,ds11,raw_dataset/non_uang/000000370262.jpg,True
nm_000000370286,nonuang,ds11,raw_dataset/non_uang/000000370286.jpg,True
nm_000000370398,nonuang,ds11,raw_dataset/non_uang/000000370398.jpg,True
nm_000000370463,nonuang,ds11,raw_dataset/non_uang/000000370463.jpg,True
nm_000000370508,nonuang,ds11,raw_dataset/non_uang/000000370508.jpg,False
nm_000000370656,nonuang,ds11,raw_dataset/non_uang/000000370656.jpg,False
nm_000000370668,nonuang,ds11,raw_dataset/non_uang/000000370668.jpg,True
nm_000000370680,nonuang,ds11,raw_dataset/non_uang/000000370680.jpg,True
nm_000000370901,nonuang,ds11,raw_dataset/non_uang/000000370901.jpg,True
nm_000000370981,nonuang,ds11,raw_dataset/non_uang/000000370981.jpg,True
nm_000000371040,nonuang,ds11,raw_dataset/non_uang/000000371040.jpg,True
nm_000000371075,nonuang,ds11,raw_dataset/non_uang/000000371075.jpg,True
nm_000000371101,nonuang,ds11,raw_dataset/non_uang/000000371101.jpg,True
nm_000000371202,nonuang,ds11,raw_dataset/non_uang/000000371202.jpg,True
nm_000000371247,nonuang,ds11,raw_dataset/non_uang/000000371247.jpg,False
nm_000000371346,nonuang,ds11,raw_dataset/non_uang/000000371346.jpg,True
nm_000000371518,nonuang,ds11,raw_dataset/non_uang/000000371518.jpg,False
nm_000000371727,nonuang,ds11,raw_dataset/non_uang/000000371727.jpg,True
nm_000000371751,nonuang,ds11,raw_dataset/non_uang/000000371751.jpg,True
nm_000000371784,nonuang,ds11,raw_dataset/non_uang/000000371784.jpg,False
nm_000000371820,nonuang,ds11,raw_dataset/non_uang/000000371820.jpg,True
nm_000000372041,nonuang,ds11,raw_dataset/non_uang/000000372041.jpg,True
nm_000000372131,nonuang,ds11,raw_dataset/non_uang/000000372131.jpg,True
nm_000000372177,nonuang,ds11,raw_dataset/non_uang/000000372177.jpg,True
nm_000000372189,nonuang,ds11,raw_dataset/non_uang/000000372189.jpg,True
nm_000000372354,nonuang,ds11,raw_dataset/non_uang/000000372354.jpg,True
nm_000000372450,nonuang,ds11,raw_dataset/non_uang/000000372450.jpg,True
nm_000000372485,nonuang,ds11,raw_dataset/non_uang/000000372485.jpg,False
nm_000000372505,nonuang,ds11,raw_dataset/non_uang/000000372505.jpg,True
nm_000000372626,nonuang,ds11,raw_dataset/non_uang/000000372626.jpg,False
nm_000000372751,nonuang,ds11,raw_dataset/non_uang/000000372751.jpg,True
nm_000000372918,nonuang,ds11,raw_dataset/non_uang/000000372918.jpg,True
nm_000000372995,nonuang,ds11,raw_dataset/non_uang/000000372995.jpg,True
nm_000000373002,nonuang,ds11,raw_dataset/non_uang/000000373002.jpg,False
nm_000000373025,nonuang,ds11,raw_dataset/non_uang/000000373025.jpg,True
nm_000000373028,nonuang,ds11,raw_dataset/non_uang/000000373028.jpg,False
nm_000000373059,nonuang,ds11,raw_dataset/non_uang/000000373059.jpg,True
nm_000000373114,nonuang,ds11,raw_dataset/non_uang/000000373114.jpg,False
nm_000000373213,nonuang,ds11,raw_dataset/non_uang/000000373213.jpg,False
nm_000000373233,nonuang,ds11,raw_dataset/non_uang/000000373233.jpg,True
nm_000000373448,nonuang,ds11,raw_dataset/non_uang/000000373448.jpg,True
nm_000000373489,nonuang,ds11,raw_dataset/non_uang/000000373489.jpg,False
nm_000000373547,nonuang,ds11,raw_dataset/non_uang/000000373547.jpg,True
nm_000000373553,nonuang,ds11,raw_dataset/non_uang/000000373553.jpg,True
nm_000000373565,nonuang,ds11,raw_dataset/non_uang/000000373565.jpg,False
nm_000000373626,nonuang,ds11,raw_dataset/non_uang/000000373626.jpg,False
nm_000000373656,nonuang,ds11,raw_dataset/non_uang/000000373656.jpg,False
nm_000000373763,nonuang,ds11,raw_dataset/non_uang/000000373763.jpg,False
