sample_id,label,source_id,file_path,sha256,status,keep_sample_id
ds4_img010310_ann011714,20000,ds4,02_extracted/uang/20000/ds4_img010310_ann011714.png,ffa19e7ddee13defb037e3e82816b9d4746f859e9febfa39cf7e139aa3e44033,keep,ds4_img010310_ann011714
ds4_img010317_ann011721,20000,ds4,02_extracted/uang/20000/ds4_img010317_ann011721.png,3237648d4c063081769170d36815b8368a48d1227a70bbf5230812dca3378eda,keep,ds4_img010317_ann011721
ds4_img010318_ann011722,20000,ds4,02_extracted/uang/20000/ds4_img010318_ann011722.png,b2d83aa2fcfd3c3b1fa52977fac4f29cef4b8b6a8b148fbba22fa45d4cc83861,keep,ds4_img010318_ann011722
ds4_img010325_ann011728,20000,ds4,02_extracted/uang/20000/ds4_img010325_ann011728.png,f0f1451a24001c6d1fb8c7e59a6a04851dfaba414b1066e63169db534ea95e4a,keep,ds4_img010325_ann011728
ds4_img010349_ann011743,20000,ds4,02_extracted/uang/20000/ds4_img010349_ann011743.png,99693a2ee7c544ac86e5b0752c9ac3d76ab0566aa1011a84bb3dd9b06d4a6fe3,keep,ds4_img010349_ann011743
ds4_img010358_ann011751,20000,ds4,02_extracted/uang/20000/ds4_img010358_ann011751.png,db1c8c781be37e21075a99102380cae49422c2cad7f80cbcc864fbb85173f409,keep,ds4_img010358_ann011751
ds4_img010363_ann011756,20000,ds4,02_extracted/uang/20000/ds4_img010363_ann011756.png,1f884ac7637836e6bf3066dd5491920d30a7e5e7053b06c52fe405fe70af3868,keep,ds4_img010363_ann011756
ds4_img010379_ann011763,20000,ds4,02_extracted/uang/20000/ds4_img010379_ann011763.png,a2e06eff8875f978706ffdc4aa1e552a5ebe49774e9bed5eddae1e193300afe5,keep,ds4_img010379_ann011763
ds4_img010391_ann011768,20000,ds4,02_extracted/uang/20000/ds4_img010391_ann011768.png,21dc6cc3bbd09081f05ad1138329e7f90f041b80a922930c4881c88856f46fbd,keep,ds4_img010391_ann011768
ds4_img010410_ann011782,20000,ds4,02_extracted/uang/20000/ds4_img010410_ann011782.png,bb5eef5be8d723f9c1947089438926414ea35a87d72d46b73ca8239b215e83ff,keep,ds4_img010410_ann011782
ds4_img010425_ann011793,20000,ds4,02_extracted/uang/20000/ds4_img010425_ann011793.png,679c57aed8e4bf0e694e07f2d6f34b2027f84595ab13abeb9a8fbbae19faab70,keep,ds4_img010425_ann011793
ds4_img010426_ann011794,20000,ds4,02_extracted/uang/20000/ds4_img010426_ann011794.png,5071f68d795cc5c9ec21c4b212af18f27f04ef610a1a2b936a5af1abf27c7184,keep,ds4_img010426_ann011794
ds4_img010436_ann011800,20000,ds4,02_extracted/uang/20000/ds4_img010436_ann011800.png,f0a5af78c50db5ebde1435148b64a238a6a85b83cd52f45c88fede36becd6257,keep,ds4_img010436_ann011800
ds4_img010459_ann011819,20000,ds4,02_extracted/uang/20000/ds4_img010459_ann011819.png,ca2a92d7ae7a0a7cdd675d9b0fe71acecbd6e2e84553656bb9901d043ea8d949,keep,ds4_img010459_ann011819
ds4_img010464_ann011824,20000,ds4,02_extracted/uang/20000/ds4_img010464_ann011824.png,aae875730018d102c92b83074fb1b1a707c956ee8bf4e7dd9dfda9bc35640d41,keep,ds4_img010464_ann011824
ds4_img010485_ann011845,20000,ds4,02_extracted/uang/20000/ds4_img010485_ann011845.png,12933873ac2ec611317e8f397988622d36279a1728209d36743f55d975f831bc,keep,ds4_img010485_ann011845
ds4_img010517_ann011876,20000,ds4,02_extracted/uang/20000/ds4_img010517_ann011876.png,6be4a42039611e6a784ed9e82cb216766982ee09b6dfe040892627edf71988c3,keep,ds4_img010517_ann011876
ds4_img010521_ann011878,20000,ds4,02_extracted/uang/20000/ds4_img010521_ann011878.png,b80afdde1aa890e95e2852d8200091f66a2107241673d306bce94f80e6a67302,keep,ds4_img010521_ann011878
ds4_img010522_ann011879,20000,ds4,02_extracted/uang/20000/ds4_img010522_ann011879.png,0feecc98f0643baeb94a278e29c37b58df582ea049f54405f725355977cdc97e,keep,ds4_img010522_ann011879
ds4_img010525_ann011881,20000,ds4,02_extracted/uang/20000/ds4_img010525_ann011881.png,bad2bffe3251e8f5b6efcb1223e5d5e6e6f58d188b160525b836418d5f9a7258,keep,ds4_img010525_ann011881
ds4_img010528_ann011884,20000,ds4,02_extracted/uang/20000/ds4_img010528_ann011884.png,065f3a6a3b1b488c7cfef96d256dd182f739a116861c1e2b69f62ce8df826ed1,keep,ds4_img010528_ann011884
ds4_img010532_ann011888,20000,ds4,02_extracted/uang/20000/ds4_img010532_ann011888.png,5badef636176cb0ebbf027db5b2f3265cb02382ffb482684118f01507ee982b6,keep,ds4_img010532_ann011888
ds4_img010575_ann011929,20000,ds4,02_extracted/uang/20000/ds4_img010575_ann011929.png,520ad779ae54e155d86b5fec57bde2b697b1b3d8ec676d5d01adc744a0af9a9c,keep,ds4_img010575_ann011929
ds4_img010577_ann011931,20000,ds4,02_extracted/uang/20000/ds4_img010577_ann011931.png,7613b9b757f4764269b9260253643743e4d405b6787e97a64a1ed3a100bb9291,keep,ds4_img010577_ann011931
ds4_img010578_ann011932,20000,ds4,02_extracted/uang/20000/ds4_img010578_ann011932.png,c54ee29cac7586f5112e451dc69f327fcd25e72ebb236cc3a2d9426fdb819be8,keep,ds4_img010578_ann011932
ds4_img010580_ann011933,20000,ds4,02_extracted/uang/20000/ds4_img010580_ann011933.png,a423724c5c830a01afbde05893b5937a36779a2a032083c0ab7b3c12c53b0307,keep,ds4_img010580_ann011933
ds4_img010584_ann011935,20000,ds4,02_extracted/uang/20000/ds4_img010584_ann011935.png,57c2b55f2c9f5c30cfffcf40758ca4cb970ae1d339b71ffc0e0b56e756381de0,keep,ds4_img010584_ann011935
ds4_img010593_ann011942,20000,ds4,02_extracted/uang/20000/ds4_img010593_ann011942.png,dedd4e6082c77f264012e5ded4ab654e54c833cdff8f2546f3e88b671274acbf,keep,ds4_img010593_ann011942
ds4_img010610_ann011959,20000,ds4,02_extracted/uang/20000/ds4_img010610_ann011959.png,bd85bee88d811cd10ccd1dddd9627b094265e51bf742610e19aa922b40ac5157,keep,ds4_img010610_ann011959
ds4_img010701_ann012042,20000,ds4,02_extracted/uang/20000/ds4_img010701_ann012042.png,5b6ba2f35e5dde3848187e8165edd929f765140bac1c4d3de475455b9e359b1a,keep,ds4_img010701_ann012042
ds4_img010731_ann012072,20000,ds4,02_extracted/uang/20000/ds4_img010731_ann012072.png,e1b29f132518a2fac34da0c2aed8c63f841c8b66e6098ee897f86490a3906b06,keep,ds4_img010731_ann012072
ds4_img010732_ann012073,20000,ds4,02_extracted/uang/20000/ds4_img010732_ann012073.png,629f29598ca0e7990730c490b8d9c085683174afe711adf21fefbf938619b6b0,keep,ds4_img010732_ann012073
ds4_img010733_ann012074,20000,ds4,02_extracted/uang/20000/ds4_img010733_ann012074.png,432f9769ece69ce82fe77deccdddff0ab86cdb60f1ff4bf5e458c2df219faa08,keep,ds4_img010733_ann012074
ds4_img010741_ann012082,20000,ds4,02_extracted/uang/20000/ds4_img010741_ann012082.png,9b82c7e17744f684c1c4419311f0cd6b71cd8101c9b61f27801a46e2dfead5cc,keep,ds4_img010741_ann012082
ds4_img010892_ann012224,20000,ds4,02_extracted/uang/20000/ds4_img010892_ann012224.png,1a32f48b7eca51f4f33dc455ffe4992a27bf27e4718ede7647420d575339eba1,keep,ds4_img010892_ann012224
ds4_img010901_ann012230,20000,ds4,02_extracted/uang/20000/ds4_img010901_ann012230.png,d513152f3afb49a52c48d21c5b71f2696992c760c221d45c092f97e70b271907,keep,ds4_img010901_ann012230
ds4_img010933_ann012246,20000,ds4,02_extracted/uang/20000/ds4_img010933_ann012246.png,db7828063235e3b13a74d8dac3a518558a93565e102ede3186a36a3f76aa2b56,keep,ds4_img010933_ann012246
ds4_img010974_ann012285,20000,ds4,02_extracted/uang/20000/ds4_img010974_ann012285.png,0e5f058916504eccbb5180e6acad84345ffd7cd6c335b14056ffb34d21a3bafb,keep,ds4_img010974_ann012285
ds4_img010979_ann012290,20000,ds4,02_extracted/uang/20000/ds4_img010979_ann012290.png,f80648443b02c948d1e80c724bca001bceb0222152ac7333d29447809a0b148b,keep,ds4_img010979_ann012290
ds4_img010984_ann012295,20000,ds4,02_extracted/uang/20000/ds4_img010984_ann012295.png,eb987480252c43904439241c0b31fd484c0e05aed6a277e0b47efd5e21cdcd92,keep,ds4_img010984_ann012295
ds4_img010990_ann012300,20000,ds4,02_extracted/uang/20000/ds4_img010990_ann012300.png,11fc9b7a6d41544eec694996978372260efdc837636203e049ecdde2ebbf982b,keep,ds4_img010990_ann012300
ds4_img010994_ann012304,20000,ds4,02_extracted/uang/20000/ds4_img010994_ann012304.png,60a4226def267a01bdd0b81e85a129df1a95d6a4c758aefb877c4f9a1a667117,keep,ds4_img010994_ann012304
ds4_img011020_ann012321,20000,ds4,02_extracted/uang/20000/ds4_img011020_ann012321.png,fe5055d31af1676da63bfaaeccc43b9a63e6e69c5168243baa8baae834c274b1,keep,ds4_img011020_ann012321
ds4_img011023_ann012324,20000,ds4,02_extracted/uang/20000/ds4_img011023_ann012324.png,d1a3c9869b8d53fcfb6447b0b47704279314375009b9bde3ce218f2eafcfe63c,keep,ds4_img011023_ann012324
ds4_img011032_ann012332,20000,ds4,02_extracted/uang/20000/ds4_img011032_ann012332.png,f76c8c6b8f8cc9968589e33796648fbccb64185bbbafdc2b287e91a05eaf56c3,keep,ds4_img011032_ann012332
ds4_img011034_ann012334,20000,ds4,02_extracted/uang/20000/ds4_img011034_ann012334.png,176f0dc16e4348b87ff674fe086812e61b7c5a89f60d15d003c8518fd1a529c8,keep,ds4_img011034_ann012334
ds4_img011039_ann012339,20000,ds4,02_extracted/uang/20000/ds4_img011039_ann012339.png,b0a4cd059aae0a316e1f57a2f996f84d7cd24cd3629a5a539684ecb760853397,keep,ds4_img011039_ann012339
ds4_img011562_ann012843,20000,ds4,02_extracted/uang/20000/ds4_img011562_ann012843.png,0b7e5c7499929800f07db74fdcb1c751c6735032923c74ea9aeb3ee6439e8918,keep,ds4_img011562_ann012843
ds4_img011563_ann012844,20000,ds4,02_extracted/uang/20000/ds4_img011563_ann012844.png,5c3f4694fbaa16f55a4be5d3f7b927cc557a5ba51390f05133a2ce99c1eb1da7,keep,ds4_img011563_ann012844
ds4_img011565_ann012846,20000,ds4,02_extracted/uang/20000/ds4_img011565_ann012846.png,1c4a8c143bce52c6d8911dd55092c02324334c266de0325ae719a7881eb54004,keep,ds4_img011565_ann012846
ds4_img011567_ann012848,20000,ds4,02_extracted/uang/20000/ds4_img011567_ann012848.png,31f127a5d7e6a234bd0914f761a3ac294839b6f93ab54cba4dfc524a43c57ba1,keep,ds4_img011567_ann012848
ds4_img011569_ann012850,20000,ds4,02_extracted/uang/20000/ds4_img011569_ann012850.png,9e5bb15a7b3c02e710d96bf5dfcb54e0f9d3b796fa326c10911a29e3c3a93dff,keep,ds4_img011569_ann012850
ds4_img011570_ann012851,20000,ds4,02_extracted/uang/20000/ds4_img011570_ann012851.png,bc629adecd8e7a00a07acbb6f8693328da35b331a20887155a798bff48c251b2,keep,ds4_img011570_ann012851
ds4_img011571_ann012852,20000,ds4,02_extracted/uang/20000/ds4_img011571_ann012852.png,8febb393f59a7c1259027a020966e9a92298309d4315a4d6c1418dd540f50c4b,keep,ds4_img011571_ann012852
ds4_img011572_ann012853,20000,ds4,02_extracted/uang/20000/ds4_img011572_ann012853.png,e4ffdc5db0099430deb39223546ba3652a34bc1265f2ed9892b7cb7112c36105,keep,ds4_img011572_ann012853
ds4_img011573_ann012854,20000,ds4,02_extracted/uang/20000/ds4_img011573_ann012854.png,278f96a7fcb5d067528e67520e72196f8246d0473f9a3d96687c6837f4d11815,keep,ds4_img011573_ann012854
ds4_img011574_ann012855,20000,ds4,02_extracted/uang/20000/ds4_img011574_ann012855.png,f1910cd799c684010b26a7192ae8fd51c25906cc24ee4e3440909fdd4ab0f7b3,keep,ds4_img011574_ann012855
ds4_img011575_ann012856,20000,ds4,02_extracted/uang/20000/ds4_img011575_ann012856.png,8329ae8dde7b2a382c7988f007deacbfacf606a463002fda3e8281c63de71eb9,keep,ds4_img011575_ann012856
ds4_img011576_ann012857,20000,ds4,02_extracted/uang/20000/ds4_img011576_ann012857.png,53d2fdb4a17c0889b6a1efef78da077656b4bffe336e6a1435c14b4ae52baec2,keep,ds4_img011576_ann012857
ds4_img011577_ann012858,20000,ds4,02_extracted/uang/20000/ds4_img011577_ann012858.png,32441e6a74ccdd3d97764daa70e60723e9313d522f15f3dae0909edc3ecce3e6,keep,ds4_img011577_ann012858
ds4_img011578_ann012859,20000,ds4,02_extracted/uang/20000/ds4_img011578_ann012859.png,efd653e69a36a55774a85a8f3e3882ea35c7880cf213399b047b4c053a718a07,keep,ds4_img011578_ann012859
ds4_img011579_ann012860,20000,ds4,02_extracted/uang/20000/ds4_img011579_ann012860.png,6df1adb160089b286a8d3a2e5e9fe4dbef31b94d5e8e8995e209e463a9b5e8b7,keep,ds4_img011579_ann012860
ds4_img011581_ann012862,20000,ds4,02_extracted/uang/20000/ds4_img011581_ann012862.png,c5f807bd0159c55a23eedff59a06cd3dccd194c314fc57e6872625db5b9308bc,keep,ds4_img011581_ann012862
ds4_img011583_ann012864,20000,ds4,02_extracted/uang/20000/ds4_img011583_ann012864.png,fa3d94b7e3488cf4c5dcd1ca80b5c48b16d6d1f2a4ea98c3e91c1fdde1094732,keep,ds4_img011583_ann012864
ds4_img011584_ann012865,20000,ds4,02_extracted/uang/20000/ds4_img011584_ann012865.png,99cf65452e08e33d0d02e8366e98444383219b8b5abd443568e589b6077f38db,keep,ds4_img011584_ann012865
ds4_img011639_ann012919,20000,ds4,02_extracted/uang/20000/ds4_img011639_ann012919.png,57b95889d1b07a4b7965af6657e4889bdf22b172c27c6e64f69950f90a0ec7b0,keep,ds4_img011639_ann012919
ds4_img011647_ann012924,20000,ds4,02_extracted/uang/20000/ds4_img011647_ann012924.png,26a556112b8c23d211c97c82120df5117c170201618448138e780b86acd4aee6,keep,ds4_img011647_ann012924
ds4_img011648_ann012925,20000,ds4,02_extracted/uang/20000/ds4_img011648_ann012925.png,7414cd838ec30f0c5b1e536f32e58c2cfad7ce424fd4b14aaa37b2744302bc75,keep,ds4_img011648_ann012925
ds4_img011651_ann012927,20000,ds4,02_extracted/uang/20000/ds4_img011651_ann012927.png,c46db7a761e90c094dccb41c5fe958f3a058962a1003a3973530d012c87f79b2,keep,ds4_img011651_ann012927
ds4_img011655_ann012928,20000,ds4,02_extracted/uang/20000/ds4_img011655_ann012928.png,bed15b7726c2c9feb0baead339428e0b94ac52d25ec01bd076a0b5b5fc2acea0,keep,ds4_img011655_ann012928
ds4_img011660_ann012932,20000,ds4,02_extracted/uang/20000/ds4_img011660_ann012932.png,cd5a38c98f5afe450930f67eab2e14f6d172c59b9c5820086976e34c725d9c63,keep,ds4_img011660_ann012932
ds4_img011661_ann012933,20000,ds4,02_extracted/uang/20000/ds4_img011661_ann012933.png,ead8b90e7de4c4a1f8271dd1dcf7af8ed7a013bee5b0699fd4e9758772425f0e,keep,ds4_img011661_ann012933
ds4_img011668_ann012940,20000,ds4,02_extracted/uang/20000/ds4_img011668_ann012940.png,1e12cb30394a5fac345e63778ae342d84b978b2182f01a3960c5cdd3fc17a5a9,keep,ds4_img011668_ann012940
ds4_img011672_ann012944,20000,ds4,02_extracted/uang/20000/ds4_img011672_ann012944.png,6982a18d2a22a896b0fe574df8e7c516836fb75ae9f8d1ae60d5d0dfe10c31ce,keep,ds4_img011672_ann012944
ds4_img011677_ann012949,20000,ds4,02_extracted/uang/20000/ds4_img011677_ann012949.png,1bfbae043f9bee2cbad73f6667715015824d9834f1f0f62a655b81e45b60506b,keep,ds4_img011677_ann012949
ds4_img011693_ann012965,20000,ds4,02_extracted/uang/20000/ds4_img011693_ann012965.png,8eeb6a0fd47c4d862de4e7e2f4a981dba70bea53b710dc779e899188332d10c0,keep,ds4_img011693_ann012965
ds4_img011696_ann012968,20000,ds4,02_extracted/uang/20000/ds4_img011696_ann012968.png,2ecd718f5c4e02cbaa879cd5bc6aa01dd56d4f1d78e9fe5503ad57d79ee6d874,keep,ds4_img011696_ann012968
ds4_img011697_ann012969,20000,ds4,02_extracted/uang/20000/ds4_img011697_ann012969.png,53bbd6db73fb26b038c24305a22bafa9865a201a1ce58bdd076b1b210b4216e5,keep,ds4_img011697_ann012969
ds4_img011705_ann012977,20000,ds4,02_extracted/uang/20000/ds4_img011705_ann012977.png,3b5c11523ca7192d5ad51134ce953a944e8f6a36ab502dc3fd0c58521ed3a869,keep,ds4_img011705_ann012977
ds4_img011713_ann012985,20000,ds4,02_extracted/uang/20000/ds4_img011713_ann012985.png,8841a2baadb282d761b715d7b446cffc9b387b280d2f7cffb6dacec166609d2e,keep,ds4_img011713_ann012985
ds4_img011755_ann013026,20000,ds4,02_extracted/uang/20000/ds4_img011755_ann013026.png,dce1c9db1f8634c4e74da093ec7fa5e7b73fbacca12e9c2527e4ff01225d08d8,keep,ds4_img011755_ann013026
ds4_img011769_ann013040,20000,ds4,02_extracted/uang/20000/ds4_img011769_ann013040.png,06047851014cf9158614dbbc2c9e796a0f06b852778e099a04d8b020d1388ad8,keep,ds4_img011769_ann013040
ds4_img011777_ann013048,20000,ds4,02_extracted/uang/20000/ds4_img011777_ann013048.png,b01da0336a27f6452160ef4a53a54f9f68ab5e58b5f43dd76b8f8f2f0423114f,keep,ds4_img011777_ann013048
ds4_img011795_ann013066,20000,ds4,02_extracted/uang/20000/ds4_img011795_ann013066.png,79523d99bbb40891f8c01e7eba27bff86a79aae13167969a4624f04e69bff53b,keep,ds4_img011795_ann013066
ds4_img011796_ann013067,20000,ds4,02_extracted/uang/20000/ds4_img011796_ann013067.png,516f273d04ca11294ef5ca2bc5734ebf560ae3d2fe7b85d5186b3aca37ffe2fb,keep,ds4_img011796_ann013067
ds4_img011805_ann013076,20000,ds4,02_extracted/uang/20000/ds4_img011805_ann013076.png,2a1c8e1abf786432ce965b0d593ab971d6d064e8cbaaebd5d9ef88d7bb352621,keep,ds4_img011805_ann013076
ds4_img011809_ann013080,20000,ds4,02_extracted/uang/20000/ds4_img011809_ann013080.png,966cecb0e59d4a3973a9adb2e918ed2d993321e63dc5bcc01ca5a94b05177d4b,keep,ds4_img011809_ann013080
ds4_img011818_ann013089,20000,ds4,02_extracted/uang/20000/ds4_img011818_ann013089.png,708b171955e6e40558f87319d5da0b5af02a1a081bd753313c9af5be7243f530,keep,ds4_img011818_ann013089
ds4_img011826_ann013097,20000,ds4,02_extracted/uang/20000/ds4_img011826_ann013097.png,02bfecbed80534242354f511012bdf7d45c5e73db077f08b2fc473cd416e30e6,keep,ds4_img011826_ann013097
ds4_img011831_ann013102,20000,ds4,02_extracted/uang/20000/ds4_img011831_ann013102.png,af00122e3a8aa05093245c9d94db09fdb4459b3eef9eb7ab2725f6dc0b7f96df,keep,ds4_img011831_ann013102
ds4_img011832_ann013103,20000,ds4,02_extracted/uang/20000/ds4_img011832_ann013103.png,31acedd05dee8cc5d96f52f5e564a6a19dd8aa452eaeafbb79a66410262f9341,keep,ds4_img011832_ann013103
ds4_img011836_ann013107,20000,ds4,02_extracted/uang/20000/ds4_img011836_ann013107.png,4874ac37d72a7b9be70eb5a08813fd2879b6450dbb87960f3e3f776e866e512e,keep,ds4_img011836_ann013107
ds4_img011841_ann013112,20000,ds4,02_extracted/uang/20000/ds4_img011841_ann013112.png,eea33b059a744c2a34dc61ffb61208f127370d0dec25f6aa136a6ed7992b385e,keep,ds4_img011841_ann013112
ds4_img011842_ann013113,20000,ds4,02_extracted/uang/20000/ds4_img011842_ann013113.png,43a2b19faebef59e3c8872d9de2d103e67122134e1b01a7b20d5a31a73196c64,keep,ds4_img011842_ann013113
ds4_img011849_ann013119,20000,ds4,02_extracted/uang/20000/ds4_img011849_ann013119.png,9a9e3c80a696b92fb08c13e73c1087fd01b21ef35bef9bbfc9b60465e4f6196a,keep,ds4_img011849_ann013119
ds4_img011856_ann013125,20000,ds4,02_extracted/uang/20000/ds4_img011856_ann013125.png,4b70b2be799518edb64381dca39ff01f18ed5f6a7ad61544946075f0ccaae3c0,keep,ds4_img011856_ann013125
ds4_img011870_ann013131,20000,ds4,02_extracted/uang/20000/ds4_img011870_ann013131.png,41607739eb981d63111d1ac5bab5025a40f462d67dd02957f56795a04901bcdb,keep,ds4_img011870_ann013131
ds4_img011873_ann013134,20000,ds4,02_extracted/uang/20000/ds4_img011873_ann013134.png,a442db74c4f0b3fc088c2d1554859cfea1319eb109c74b4e372c114e66260f9f,keep,ds4_img011873_ann013134
ds4_img011908_ann013157,20000,ds4,02_extracted/uang/20000/ds4_img011908_ann013157.png,b4b4d0bbc1ce6e583ebffa8faeeb3772ccd39a22598f073b9db01ffdb5e418e7,keep,ds4_img011908_ann013157
ds4_img011915_ann013162,20000,ds4,02_extracted/uang/20000/ds4_img011915_ann013162.png,9e8d54a27ee66f25f23048f1da97068e0f8ba3f95a418029c3e69ea834634316,keep,ds4_img011915_ann013162
ds4_img011916_ann013163,20000,ds4,02_extracted/uang/20000/ds4_img011916_ann013163.png,eae567506abab167ed246d1e4295ea9b33a8fae41627165d143f2e18aba5b1bb,keep,ds4_img011916_ann013163
ds4_img011920_ann013166,20000,ds4,02_extracted/uang/20000/ds4_img011920_ann013166.png,5c5e1a16d417fe9a1c68cb5ff0c65105c66659cd3cca92403f19a8488c1ecb49,keep,ds4_img011920_ann013166
ds4_img011921_ann013167,20000,ds4,02_extracted/uang/20000/ds4_img011921_ann013167.png,46fd5fac82495e272ad20f86e913f44381c9c5566a750493d31ce0124c34691a,keep,ds4_img011921_ann013167
ds4_img011922_ann013168,20000,ds4,02_extracted/uang/20000/ds4_img011922_ann013168.png,1b9c649b1510f78a31643c896da00b0ca5b71a58ec4904a1f24554dad6768662,keep,ds4_img011922_ann013168
ds4_img011924_ann013170,20000,ds4,02_extracted/uang/20000/ds4_img011924_ann013170.png,bd11174213b1096b02ec0edf99a55a654a61371e3d68b2bab852e78cff20b171,keep,ds4_img011924_ann013170
ds4_img011926_ann013172,20000,ds4,02_extracted/uang/20000/ds4_img011926_ann013172.png,9e491b9ae659f48415ac0c9e4a14bc2da701b27d78aeaba2b56078fcc1554889,keep,ds4_img011926_ann013172
ds4_img011927_ann013173,20000,ds4,02_extracted/uang/20000/ds4_img011927_ann013173.png,585b9e37e7ccf673df77ba7073e68bf3b10448a9ac1cb40f41fc538b5392ece5,keep,ds4_img011927_ann013173
ds4_img011931_ann013176,20000,ds4,02_extracted/uang/20000/ds4_img011931_ann013176.png,68a151614c5db46123f34e7fe82f5ffad7f7e832872dec7af24726cab85a6e10,keep,ds4_img011931_ann013176
ds4_img011932_ann013177,20000,ds4,02_extracted/uang/20000/ds4_img011932_ann013177.png,6b59ccc7901aedfbe4577ffbd15421df3f5a0e521847850e9d3a3e0aac885d27,keep,ds4_img011932_ann013177
ds4_img011933_ann013178,20000,ds4,02_extracted/uang/20000/ds4_img011933_ann013178.png,e88ac3fa0f04772baa5a12d0c15df21292891aa6580cb3e1f0ee2cb99793b856,keep,ds4_img011933_ann013178
ds4_img011935_ann013180,20000,ds4,02_extracted/uang/20000/ds4_img011935_ann013180.png,54055d9c179b389d5e1aff604df79b6639caf1e8eb084ef7949c5ef53db333a5,keep,ds4_img011935_ann013180
ds4_img011936_ann013181,20000,ds4,02_extracted/uang/20000/ds4_img011936_ann013181.png,94d6e703a4d135f9dc11683f57eeed675f7b4e59b6cc0a9a6a00c4ecbe3cb481,keep,ds4_img011936_ann013181
ds4_img011943_ann013188,20000,ds4,02_extracted/uang/20000/ds4_img011943_ann013188.png,a351227d97e1557655a8f189e3223974df23b09911b1185b6b84f9f8b7318da6,keep,ds4_img011943_ann013188
ds4_img011944_ann013189,20000,ds4,02_extracted/uang/20000/ds4_img011944_ann013189.png,58c38429c2ce74adf45dc55904ad048bb727485f5d08b406d5a7d6b9d1fd40e9,keep,ds4_img011944_ann013189
ds4_img011949_ann013194,20000,ds4,02_extracted/uang/20000/ds4_img011949_ann013194.png,ca0f6c7670ddd63903f918b39f491db2f9ad19ca2ae2e4144a29e325995731f7,keep,ds4_img011949_ann013194
ds4_img011951_ann013196,20000,ds4,02_extracted/uang/20000/ds4_img011951_ann013196.png,77fd613ee3565f837294a526a683f82cd680ef717719a76a489bbf893c2c15f4,keep,ds4_img011951_ann013196
ds4_img011952_ann013197,20000,ds4,02_extracted/uang/20000/ds4_img011952_ann013197.png,5a9f7aee25ae88a49e0582ede4df64b814e49bb20a079d2c0ec4610626e38d1b,keep,ds4_img011952_ann013197
ds4_img011953_ann013198,20000,ds4,02_extracted/uang/20000/ds4_img011953_ann013198.png,a3f9aa21a38b55b4a42c8c76536c0cd92e55191279478985d9c493b6040e3d52,keep,ds4_img011953_ann013198
ds4_img011954_ann013199,20000,ds4,02_extracted/uang/20000/ds4_img011954_ann013199.png,92e5cea3143ea795bc3fdb7470eed8e4278804d4b134243f082c028755a5f373,keep,ds4_img011954_ann013199
ds4_img011956_ann013201,20000,ds4,02_extracted/uang/20000/ds4_img011956_ann013201.png,ef360bd40b6ea2ad3bbd8465706cff1c5eab224a1da1c69d89a90f28f105a9af,keep,ds4_img011956_ann013201
ds4_img011957_ann013202,20000,ds4,02_extracted/uang/20000/ds4_img011957_ann013202.png,ac69d8f5e797b6475e8dfd0c8540efcfff4927bfb73c9daf00e538458ba57167,keep,ds4_img011957_ann013202
ds4_img011959_ann013204,20000,ds4,02_extracted/uang/20000/ds4_img011959_ann013204.png,00d59abe14e66791c82b38c4aecf350688d54e2f1e3390e668b6e3108b55e00f,keep,ds4_img011959_ann013204
ds4_img011961_ann013206,20000,ds4,02_extracted/uang/20000/ds4_img011961_ann013206.png,0a004033efaaa9ed0f215d39de79fe757b0aa91739079dd54cc9a52a7e530ea8,keep,ds4_img011961_ann013206
ds4_img011963_ann013208,20000,ds4,02_extracted/uang/20000/ds4_img011963_ann013208.png,502c1f8337f1c1f067ecd6a8fc2869629a53eddb0eff7e3a55a1e44737047612,keep,ds4_img011963_ann013208
ds4_img011965_ann013210,20000,ds4,02_extracted/uang/20000/ds4_img011965_ann013210.png,740cf4806b9fb77c9f1c5d0dc6e242b640ebf2b365a4e1c16a15da6b37aa6815,keep,ds4_img011965_ann013210
ds4_img011969_ann013214,20000,ds4,02_extracted/uang/20000/ds4_img011969_ann013214.png,e4bed72dc9d1fd15aeeb7f14941b8ec17e5c7bf92fed88e900bf3ea59c13b110,keep,ds4_img011969_ann013214
ds4_img011972_ann013217,20000,ds4,02_extracted/uang/20000/ds4_img011972_ann013217.png,d1de37743f5ef5115dd55b4392c53fef13b1378ab673071342a85601abb952b4,keep,ds4_img011972_ann013217
ds4_img011973_ann013218,20000,ds4,02_extracted/uang/20000/ds4_img011973_ann013218.png,d64e876a60df9a67183dea53bb2bb1daa5f3c2d7b2fbf7a169511466761c1c27,keep,ds4_img011973_ann013218
ds4_img011977_ann013222,20000,ds4,02_extracted/uang/20000/ds4_img011977_ann013222.png,d6d3670453a46bd2084ffd3e05b3491da8ef3f4b48b214b0faf5354e073837c8,keep,ds4_img011977_ann013222
ds4_img011993_ann013238,20000,ds4,02_extracted/uang/20000/ds4_img011993_ann013238.png,fcb76be4ad27682d253c13491375a754f9dff6e0206ea78a97b68f85018647b8,keep,ds4_img011993_ann013238
ds4_img012028_ann013273,20000,ds4,02_extracted/uang/20000/ds4_img012028_ann013273.png,575f2ec6846bce422720c992afa695aa1cb9dc446147d2779c3697949fdaa51c,keep,ds4_img012028_ann013273
