sample_id,label,source_id,file_path,group_id,emission_year,side,condition,object_group,brightness_proxy,orientation_proxy,scale_proxy,luminance_mean,aspect_ratio,relative_area,reviewed
ds9_img037130_ann037280,50000,ds9,02_extracted/uang/50000/ds9_img037130_ann037280.png,ds9_img037130,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,160.43460083007812,1.8774193548387097,0.440478515625,True
ds7_img027044_ann028142,50000,ds7,02_extracted/uang/50000/ds7_img027044_ann028142.png,ds7_img027044,unknown,unknown,lusuh,not_applicable,medium,diagonal_or_square,high,139.45059204101562,1.0170114635206042,0.889156279296875,True
ds6_img023655_ann024747,50000,ds6,02_extracted/uang/50000/ds6_img023655_ann024747.png,ds6_img023655,2016,back,normal,not_applicable,high,vertical,high,154.21583557128906,0.6281016525527973,0.6540793494981916,True
ds8_img027895_ann028993,50000,ds8,02_extracted/uang/50000/ds8_img027895_ann028993.png,ds8_img027895,2022,front,terlipat,not_applicable,high,diagonal_or_square,high,186.39588928222656,0.96875,0.96875,True
ds1_img000375_ann000375,50000,ds1,02_extracted/uang/50000/ds1_img000375_ann000375.png,ds1_img000375,2022,front,terlipat,not_applicable,medium,horizontal,medium,141.0032501220703,4.001964636542239,0.4394671122233073,True
ds9_img032925_ann033687,50000,ds9,02_extracted/uang/50000/ds9_img032925_ann033687.png,ds9_img032925,unknown,unknown,lusuh,not_applicable,high,vertical,medium,154.2646484375,0.5335753176043557,0.3954931640625,True
ds10_img003282_ann003281,50000,ds10,02_extracted/uang/50000/ds10_img003282_ann003281.png,ds10_img003282,2022,back,terlipat,not_applicable,high,vertical,low,169.46929931640625,0.4418604651162791,0.32833397633744854,True
ds7_img027554_ann028652,50000,ds7,02_extracted/uang/50000/ds7_img027554_ann028652.png,ds7_img027554,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,115.71551513671875,0.9397152864809281,0.8886844892578124,True
ds6_img024630_ann025722,50000,ds6,02_extracted/uang/50000/ds6_img024630_ann025722.png,ds6_img024630,2022,back,normal,not_applicable,medium,vertical,medium,139.92001342773438,0.5025136444620011,0.40270882978645833,True
ds4_img008844_ann010266,50000,ds4,02_extracted/uang/50000/ds4_img008844_ann010266.png,ds4_img008844,2016,back,lusuh,not_applicable,low,horizontal,medium,125.09490203857422,2.2311827956989245,0.3845962213010204,True
ds5_img021821_ann022910,50000,ds5,02_extracted/uang/50000/ds5_img021821_ann022910.png,ds5_img021821,2022,front,normal,not_applicable,low,vertical,medium,85.76901245117188,0.551738502236166,0.5008129347607422,True
ds8_img028336_ann029434,50000,ds8,02_extracted/uang/50000/ds8_img028336_ann029434.png,ds8_img028336,2022,front,lusuh,not_applicable,medium,vertical,low,136.9396209716797,0.6846846846846847,0.32953125,True
ds9_img032528_ann033340,50000,ds9,02_extracted/uang/50000/ds9_img032528_ann033340.png,ds9_img032528,unknown,unknown,lusuh,not_applicable,low,horizontal,medium,105.19216918945312,2.106164383561644,0.438427734375,True
ds10_img002207_ann002207,50000,ds10,02_extracted/uang/50000/ds10_img002207_ann002207.png,ds10_img002207,2022,front,normal,not_applicable,medium,horizontal,low,136.94915771484375,1.8503130105630954,0.23197801862546719,True
ds1_img000475_ann000475,50000,ds1,02_extracted/uang/50000/ds1_img000475_ann000475.png,ds1_img000475,2022,front,normal,not_applicable,medium,horizontal,low,136.82916259765625,2.1901408450704225,0.2994927300347222,True
ds6_img025917_ann027015,50000,ds6,02_extracted/uang/50000/ds6_img025917_ann027015.png,ds6_img025917,2022,front,normal,not_applicable,high,horizontal,high,164.05943298339844,2.13950252217777,0.6224190781250001,True
ds4_img007383_ann008861,50000,ds4,02_extracted/uang/50000/ds4_img007383_ann008861.png,ds4_img007383,2022,back,lusuh,not_applicable,medium,vertical,medium,133.42153930664062,0.5457599753619875,0.49953065756536985,True
ds7_img026571_ann027669,50000,ds7,02_extracted/uang/50000/ds7_img026571_ann027669.png,ds7_img026571,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,121.2437515258789,1.067344827586207,0.8765986328125,True
ds5_img022062_ann023151,50000,ds5,02_extracted/uang/50000/ds5_img022062_ann023151.png,ds5_img022062,2022,front,normal,not_applicable,medium,horizontal,low,141.5646209716797,2.26079380756229,0.34242995334960935,True
ds8_img028684_ann029782,50000,ds8,02_extracted/uang/50000/ds8_img028684_ann029782.png,ds8_img028684,2022,back,normal,not_applicable,medium,horizontal,high,139.630615234375,1.5779352226720649,0.6016765625,True
ds9_img031229_ann032240,50000,ds9,02_extracted/uang/50000/ds9_img031229_ann032240.png,ds9_img031229,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,159.2925567626953,1.9637305699481866,0.4018084716796875,True
ds1_img000478_ann000478,50000,ds1,02_extracted/uang/50000/ds1_img000478_ann000478.png,ds1_img000478,2016,back,terlipat,not_applicable,medium,horizontal,low,133.15415954589844,3.8764568764568765,0.3328644293648661,True
ds4_img008912_ann010334,50000,ds4,02_extracted/uang/50000/ds4_img008912_ann010334.png,ds4_img008912,2016,back,lusuh,not_applicable,low,horizontal,medium,114.53121948242188,1.9173318129988597,0.48152669387755104,True
ds10_img002963_ann002962,50000,ds10,02_extracted/uang/50000/ds10_img002963_ann002962.png,ds10_img002963,2022,back,lusuh,not_applicable,medium,diagonal_or_square,low,153.2579345703125,1.0533412057781586,0.13205982147778095,True
ds7_img027381_ann028479,50000,ds7,02_extracted/uang/50000/ds7_img027381_ann028479.png,ds7_img027381,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,73.13103485107422,1.0352737352737353,0.8420694140625,True
ds6_img024487_ann025579,50000,ds6,02_extracted/uang/50000/ds6_img024487_ann025579.png,ds6_img024487,2022,front,normal,not_applicable,high,horizontal,low,168.45022583007812,1.7542900254692573,0.32073480365625007,True
ds5_img022053_ann023142,50000,ds5,02_extracted/uang/50000/ds5_img022053_ann023142.png,ds5_img022053,2022,back,normal,not_applicable,medium,horizontal,medium,143.28231811523438,1.3685315021706972,0.36963294990234374,True
ds8_img028065_ann029163,50000,ds8,02_extracted/uang/50000/ds8_img028065_ann029163.png,ds8_img028065,2022,back,normal,not_applicable,high,vertical,low,162.42982482910156,0.6855515021459228,0.3634561083984375,True
ds1_img000076_ann000076,50000,ds1,02_extracted/uang/50000/ds1_img000076_ann000076.png,ds1_img000076,2022,back,normal,not_applicable,high,horizontal,low,155.78463745117188,2.2031802120141344,0.29915788438585067,True
ds4_img010131_ann011540,50000,ds4,02_extracted/uang/50000/ds4_img010131_ann011540.png,ds4_img010131,2016,back,lusuh,not_applicable,low,horizontal,medium,118.18968963623047,2.1083743842364533,0.43289620535714285,True
ds10_img002850_ann002849,50000,ds10,02_extracted/uang/50000/ds10_img002850_ann002849.png,ds10_img002850,2022,back,terlipat,not_applicable,low,horizontal,low,104.07669067382812,1.4264562341387232,0.20752637156714535,True
ds9_img031546_ann032504,50000,ds9,02_extracted/uang/50000/ds9_img031546_ann032504.png,ds9_img031546,unknown,unknown,lusuh,not_applicable,low,vertical,medium,129.92507934570312,0.5903010033444817,0.5153662109375,True
ds7_img027702_ann028800,50000,ds7,02_extracted/uang/50000/ds7_img027702_ann028800.png,ds7_img027702,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,125.41401672363281,1.0,0.849853515625,True
ds6_img026045_ann027143,50000,ds6,02_extracted/uang/50000/ds6_img026045_ann027143.png,ds6_img026045,2022,back,normal,not_applicable,high,horizontal,low,162.34915161132812,1.9795734991044314,0.26205244895833335,True
ds5_img021702_ann022791,50000,ds5,02_extracted/uang/50000/ds5_img021702_ann022791.png,ds5_img021702,2022,back,normal,not_applicable,low,diagonal_or_square,high,124.78980255126953,0.8351125424563997,0.6583144318359375,True
ds8_img029118_ann030216,50000,ds8,02_extracted/uang/50000/ds8_img029118_ann030216.png,ds8_img029118,2022,back,normal,not_applicable,high,diagonal_or_square,medium,167.92922973632812,0.8587189569536424,0.4894912734375,True
ds1_img000852_ann000852,50000,ds1,02_extracted/uang/50000/ds1_img000852_ann000852.png,ds1_img000852,2022,front,normal,not_applicable,medium,horizontal,high,151.06185913085938,2.1702127659574466,0.8127848307291666,True
ds9_img036535_ann036774,50000,ds9,02_extracted/uang/50000/ds9_img036535_ann036774.png,ds9_img036535,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,153.5373077392578,1.9140350877192982,0.379559326171875,True
ds4_img012911_ann014132,50000,ds4,02_extracted/uang/50000/ds4_img012911_ann014132.png,ds4_img012911,2016,front,lusuh,not_applicable,high,horizontal,low,175.1711883544922,2.2329545454545454,0.34462691326530615,True
ds6_img025882_ann026980,50000,ds6,02_extracted/uang/50000/ds6_img025882_ann026980.png,ds6_img025882,2022,front,normal,not_applicable,medium,horizontal,high,152.57504272460938,1.833330849145191,0.7263649046875,True
ds7_img026305_ann027403,50000,ds7,02_extracted/uang/50000/ds7_img026305_ann027403.png,ds7_img026305,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,153.3014373779297,1.0446599909284393,0.8380263681640625,True
ds10_img002191_ann002191,50000,ds10,02_extracted/uang/50000/ds10_img002191_ann002191.png,ds10_img002191,2022,front,terlipat,not_applicable,medium,diagonal_or_square,low,131.19969177246094,1.0338761407903974,0.179003516707609,True
ds5_img021883_ann022972,50000,ds5,02_extracted/uang/50000/ds5_img021883_ann022972.png,ds5_img021883,2022,front,normal,not_applicable,medium,horizontal,low,149.80401611328125,1.6754650757785496,0.20513819822753906,True
ds8_img028327_ann029425,50000,ds8,02_extracted/uang/50000/ds8_img028327_ann029425.png,ds8_img028327,2022,front,terlipat,not_applicable,low,diagonal_or_square,medium,106.15294647216797,0.9874825327510917,0.5057087060546874,True
ds1_img000509_ann000509,50000,ds1,02_extracted/uang/50000/ds1_img000509_ann000509.png,ds1_img000509,2016,back,terlipat,not_applicable,low,horizontal,low,88.47089385986328,4.397553516819572,0.22676793981481483,True
ds10_img003419_ann003418,100000,ds10,02_extracted/uang/100000/ds10_img003419_ann003418.png,ds10_img003419,2022,front,normal,not_applicable,medium,horizontal,low,148.04476928710938,3.9240190956873966,0.12456358248594578,True
ds4_img009383_ann010794,100000,ds4,02_extracted/uang/100000/ds4_img009383_ann010794.png,ds4_img009383,2016,back,lusuh,not_applicable,medium,vertical,high,154.36582946777344,0.6186733137460463,0.6090607462930485,True
ds6_img024232_ann025324,100000,ds6,02_extracted/uang/100000/ds6_img024232_ann025324.png,ds6_img024232,2022,back,terlipat,not_applicable,low,diagonal_or_square,low,81.48257446289062,1.157268451244609,0.2506174060682292,True
ds9_img036226_ann036501,100000,ds9,02_extracted/uang/100000/ds9_img036226_ann036501.png,ds9_img036226,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,164.27029418945312,2.2490706319702602,0.39732666015625,True
ds7_img027679_ann028777,100000,ds7,02_extracted/uang/100000/ds7_img027679_ann028777.png,ds7_img027679,unknown,unknown,lusuh,not_applicable,medium,horizontal,high,143.82723999023438,1.2708333333333333,0.71484375,True
ds5_img015750_ann016839,100000,ds5,02_extracted/uang/100000/ds5_img015750_ann016839.png,ds5_img015750,2022,back,lusuh,not_applicable,medium,diagonal_or_square,low,144.48367309570312,0.918272947109522,0.13120108828125,True
ds1_img001124_ann001124,100000,ds1,02_extracted/uang/100000/ds1_img001124_ann001124.png,ds1_img001124,2022,back,normal,not_applicable,high,horizontal,high,162.36402893066406,2.302721088435374,0.7592697143554688,True
ds8_img028331_ann029429,100000,ds8,02_extracted/uang/100000/ds8_img028331_ann029429.png,ds8_img028331,2022,back,normal,not_applicable,high,horizontal,low,162.96560668945312,1.578259154066137,0.36237018554687495,True
ds7_img027748_ann028846,100000,ds7,02_extracted/uang/100000/ds7_img027748_ann028846.png,ds7_img027748,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,124.62347412109375,0.9836065573770492,0.8935546875,True
ds9_img036032_ann036326,100000,ds9,02_extracted/uang/100000/ds9_img036032_ann036326.png,ds9_img036032,unknown,unknown,lusuh,not_applicable,low,horizontal,low,110.73890686035156,2.2433460076045626,0.3788330078125,True
ds5_img017170_ann018259,100000,ds5,02_extracted/uang/100000/ds5_img017170_ann018259.png,ds5_img017170,2022,front,normal,not_applicable,low,horizontal,medium,120.58551788330078,1.8153026056959947,0.4360181722998046,True
ds6_img024115_ann025207,100000,ds6,02_extracted/uang/100000/ds6_img024115_ann025207.png,ds6_img024115,2022,back,normal,not_applicable,medium,horizontal,low,157.27305603027344,2.2656524108482574,0.33879957916666664,True
ds10_img002671_ann002671,100000,ds10,02_extracted/uang/100000/ds10_img002671_ann002671.png,ds10_img002671,2022,back,normal,not_applicable,low,vertical,low,57.552337646484375,0.5277912008556986,0.14683535058651162,True
ds1_img000444_ann000444,100000,ds1,02_extracted/uang/100000/ds1_img000444_ann000444.png,ds1_img000444,2022,back,normal,not_applicable,medium,horizontal,high,151.04124450683594,2.2527716186252773,0.7768690321180556,True
ds8_img030416_ann031514,100000,ds8,02_extracted/uang/100000/ds8_img030416_ann031514.png,ds8_img030416,2022,back,normal,not_applicable,high,horizontal,medium,161.0681610107422,1.5308674439144017,0.4574921025390626,True
ds4_img006400_ann007882,100000,ds4,02_extracted/uang/100000/ds4_img006400_ann007882.png,ds4_img006400,2016,front,lusuh,not_applicable,low,vertical,medium,114.44221496582031,0.5783868448689065,0.5722989028619261,True
ds7_img027830_ann028928,100000,ds7,02_extracted/uang/100000/ds7_img027830_ann028928.png,ds7_img027830,unknown,unknown,lusuh,not_applicable,medium,diagonal_or_square,high,142.0070343017578,1.0338983050847457,0.878662109375,True
ds9_img033265_ann033979,100000,ds9,02_extracted/uang/100000/ds9_img033265_ann033979.png,ds9_img033265,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,166.88267517089844,2.181651376146789,0.3955108642578125,True
ds1_img001685_ann001685,100000,ds1,02_extracted/uang/100000/ds1_img001685_ann001685.png,ds1_img001685,2016,back,normal,not_applicable,high,horizontal,low,163.2071075439453,2.2812219227313566,0.30166562051649926,True
ds5_img016770_ann017859,100000,ds5,02_extracted/uang/100000/ds5_img016770_ann017859.png,ds5_img016770,2022,front,normal,not_applicable,medium,vertical,medium,135.35760498046875,0.7196945218368521,0.4254626513378907,True
ds6_img024294_ann025386,100000,ds6,02_extracted/uang/100000/ds6_img024294_ann025386.png,ds6_img024294,2022,front,normal,not_applicable,low,horizontal,high,93.35618591308594,1.889888802625586,0.646099092975,True
ds10_img003686_ann003682,100000,ds10,02_extracted/uang/100000/ds10_img003686_ann003682.png,ds10_img003686,2022,front,normal,not_applicable,high,vertical,low,161.55990600585938,0.4718043610320683,0.24226450833805743,True
ds8_img028919_ann030017,100000,ds8,02_extracted/uang/100000/ds8_img028919_ann030017.png,ds8_img028919,2022,back,normal,not_applicable,low,horizontal,low,133.28428649902344,1.297461847931825,0.3363685732421875,True
ds4_img012335_ann013577,100000,ds4,02_extracted/uang/100000/ds4_img012335_ann013577.png,ds4_img012335,2016,front,lusuh,not_applicable,low,horizontal,medium,117.09307098388672,2.167539267015707,0.3939831792091837,True
ds9_img036180_ann036459,100000,ds9,02_extracted/uang/100000/ds9_img036180_ann036459.png,ds9_img036180,unknown,unknown,lusuh,not_applicable,low,vertical,high,126.99894714355469,0.6737357259380098,0.61808837890625,True
ds7_img026167_ann027265,100000,ds7,02_extracted/uang/100000/ds7_img026167_ann027265.png,ds7_img026167,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,168.3165283203125,0.9734893035379383,0.9408514404296875,True
ds1_img001713_ann001713,100000,ds1,02_extracted/uang/100000/ds1_img001713_ann001713.png,ds1_img001713,2016,front,normal,not_applicable,medium,horizontal,medium,146.8354949951172,2.2605263157894737,0.5534193250868056,True
ds5_img017115_ann018204,100000,ds5,02_extracted/uang/100000/ds5_img017115_ann018204.png,ds5_img017115,2022,front,normal,not_applicable,low,vertical,low,117.2388916015625,0.5778712885299419,0.14263800890625,True
ds6_img024355_ann025447,100000,ds6,02_extracted/uang/100000/ds6_img024355_ann025447.png,ds6_img024355,2022,front,normal,not_applicable,medium,horizontal,high,154.08421325683594,1.5039473919202306,0.8865558333333333,True
ds10_img002301_ann002301,100000,ds10,02_extracted/uang/100000/ds10_img002301_ann002301.png,ds10_img002301,2022,front,terlipat,not_applicable,medium,diagonal_or_square,low,155.12619018554688,0.9064021491516339,0.18256968462780562,True
ds8_img029942_ann031040,100000,ds8,02_extracted/uang/100000/ds8_img029942_ann031040.png,ds8_img029942,2022,front,terlipat,not_applicable,high,diagonal_or_square,high,172.4952850341797,1.0143707810496518,0.9858328125,True
ds4_img006300_ann007782,100000,ds4,02_extracted/uang/100000/ds4_img006300_ann007782.png,ds4_img006300,2022,back,normal,not_applicable,low,horizontal,medium,117.82568359375,2.0531400966183573,0.43833207110969385,True
ds7_img027735_ann028833,100000,ds7,02_extracted/uang/100000/ds7_img027735_ann028833.png,ds7_img027735,unknown,unknown,lusuh,not_applicable,medium,diagonal_or_square,high,149.17550659179688,0.9180327868852459,0.833984375,True
ds1_img000067_ann000067,100000,ds1,02_extracted/uang/100000/ds1_img000067_ann000067.png,ds1_img000067,2022,back,normal,not_applicable,medium,horizontal,low,153.7408447265625,2.2588028169014085,0.3088819715711806,True
ds5_img014440_ann015529,100000,ds5,02_extracted/uang/100000/ds5_img014440_ann015529.png,ds5_img014440,2022,back,lusuh,not_applicable,medium,vertical,medium,149.54873657226562,0.7819310350105808,0.5214553372558595,True
ds9_img030749_ann031819,100000,ds9,02_extracted/uang/100000/ds9_img030749_ann031819.png,ds9_img030749,unknown,unknown,lusuh,not_applicable,low,horizontal,low,111.29773712158203,2.2595419847328246,0.378671875,True
ds10_img002895_ann002894,100000,ds10,02_extracted/uang/100000/ds10_img002895_ann002894.png,ds10_img002895,2022,back,normal,not_applicable,low,vertical,low,51.533546447753906,0.5900065431850212,0.2750586533919123,True
ds6_img025862_ann026960,100000,ds6,02_extracted/uang/100000/ds6_img025862_ann026960.png,ds6_img025862,2016,front,normal,not_applicable,low,vertical,medium,132.32192993164062,0.6615627860530915,0.49757890624999995,True
ds4_img006620_ann008102,100000,ds4,02_extracted/uang/100000/ds4_img006620_ann008102.png,ds4_img006620,2022,back,lusuh,not_applicable,low,vertical,high,117.96690368652344,0.645881776190626,0.6363500806361607,True
ds8_img028845_ann029943,100000,ds8,02_extracted/uang/100000/ds8_img028845_ann029943.png,ds8_img028845,2022,front,lusuh,not_applicable,high,horizontal,medium,173.58200073242188,1.336632481760536,0.46396916015625,True
ds1_img001054_ann001054,100000,ds1,02_extracted/uang/100000/ds1_img001054_ann001054.png,ds1_img001054,2016,back,normal,not_applicable,high,horizontal,medium,169.0623321533203,2.3034623217922605,0.5335247361139578,True
ds10_img003033_ann003032,100000,ds10,02_extracted/uang/100000/ds10_img003033_ann003032.png,ds10_img003033,2022,front,normal,not_applicable,high,vertical,low,175.96630859375,0.43839789679965774,0.30206108693284417,True
ds5_img021401_ann022490,100000,ds5,02_extracted/uang/100000/ds5_img021401_ann022490.png,ds5_img021401,2022,front,normal,not_applicable,medium,vertical,low,143.6793670654297,0.7145818966575389,0.35027488265625,True
ds9_img033615_ann034269,100000,ds9,02_extracted/uang/100000/ds9_img033615_ann034269.png,ds9_img033615,unknown,unknown,lusuh,not_applicable,medium,horizontal,medium,134.52166748046875,2.162629757785467,0.44097900390625,True
ds6_img024831_ann025923,100000,ds6,02_extracted/uang/100000/ds6_img024831_ann025923.png,ds6_img024831,2022,back,normal,not_applicable,high,vertical,low,158.74908447265625,0.5101442881074336,0.2739461885416667,True
ds8_img030398_ann031496,100000,ds8,02_extracted/uang/100000/ds8_img030398_ann031496.png,ds8_img030398,2022,back,normal,not_applicable,low,horizontal,low,129.33180236816406,1.737847222222222,0.225225,True
ds4_img006289_ann007771,100000,ds4,02_extracted/uang/100000/ds4_img006289_ann007771.png,ds4_img006289,2016,front,lusuh,not_applicable,low,horizontal,medium,115.35517883300781,2.1725888324873095,0.420101243622449,True
ds7_img026483_ann027581,100000,ds7,02_extracted/uang/100000/ds7_img026483_ann027581.png,ds7_img026483,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,106.02649688720703,1.0351509840927473,0.8900151171875,True
ds10_img003182_ann003181,100000,ds10,02_extracted/uang/100000/ds10_img003182_ann003181.png,ds10_img003182,2022,back,terlipat,not_applicable,high,diagonal_or_square,low,188.47225952148438,0.9918219223593753,0.19927319027147897,True
ds1_img001714_ann001714,100000,ds1,02_extracted/uang/100000/ds1_img001714_ann001714.png,ds1_img001714,2022,front,normal,not_applicable,medium,horizontal,low,155.46749877929688,2.2897526501766783,0.3109130859375,True
nm_000000299708,nonuang,ds11,raw_dataset/non_uang/000000299708.jpg,nm_000000299708,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,138.43450927734375,,,True
nm_000000188036,nonuang,ds11,raw_dataset/non_uang/000000188036.jpg,nm_000000188036,not_applicable,not_applicable,not_applicable,tangan_kosong,medium,not_applicable,not_applicable,108.55831909179688,,,True
nm_000000120562,nonuang,ds11,raw_dataset/non_uang/000000120562.jpg,nm_000000120562,not_applicable,not_applicable,not_applicable,latar_kosong,low,not_applicable,not_applicable,67.14933013916016,,,True
nm_000000545516,nonuang,ds11,raw_dataset/non_uang/000000545516.jpg,nm_000000545516,not_applicable,not_applicable,not_applicable,layar_telepon,high,not_applicable,not_applicable,125.22352600097656,,,True
nm_000000467850,nonuang,ds11,raw_dataset/non_uang/000000467850.jpg,nm_000000467850,not_applicable,not_applicable,not_applicable,kemasan_produk,low,not_applicable,not_applicable,77.16472625732422,,,True
nm_000000289687,nonuang,ds11,raw_dataset/non_uang/000000289687.jpg,nm_000000289687,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,98.25606536865234,,,True
nm_000000377663,nonuang,ds11,raw_dataset/non_uang/000000377663.jpg,nm_000000377663,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,110.259521484375,,,True
nm_000000303442,nonuang,ds11,raw_dataset/non_uang/000000303442.jpg,nm_000000303442,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,126.62700653076172,,,True
nm_000000304257,nonuang,ds11,raw_dataset/non_uang/000000304257.jpg,nm_000000304257,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,160.20176696777344,,,True
nm_000000554214,nonuang,ds11,raw_dataset/non_uang/000000554214.jpg,nm_000000554214,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,131.34823608398438,,,True
nm_000000288511,nonuang,ds11,raw_dataset/non_uang/000000288511.jpg,nm_000000288511,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,91.99021911621094,,,True
nm_000000475921,nonuang,ds11,raw_dataset/non_uang/000000475921.jpg,nm_000000475921,not_applicable,not_applicable,not_applicable,tangan_kosong,high,not_applicable,not_applicable,120.02037048339844,,,True
nm_000000449470,nonuang,ds11,raw_dataset/non_uang/000000449470.jpg,nm_000000449470,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,115.19549560546875,,,True
nm_000000032755,nonuang,ds11,raw_dataset/non_uang/000000032755.jpg,nm_000000032755,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,168.240966796875,,,True
nm_000000386391,nonuang,ds11,raw_dataset/non_uang/000000386391.jpg,nm_000000386391,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,109.71302795410156,,,True
nm_000000450431,nonuang,ds11,raw_dataset/non_uang/000000450431.jpg,nm_000000450431,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,136.51235961914062,,,True
nm_000000058814,nonuang,ds11,raw_dataset/non_uang/000000058814.jpg,nm_000000058814,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,123.91664123535156,,,True
nm_000000177993,nonuang,ds11,raw_dataset/non_uang/000000177993.jpg,nm_000000177993,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,103.4338150024414,,,True
nm_000000565621,nonuang,ds11,raw_dataset/non_uang/000000565621.jpg,nm_000000565621,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,110.60025024414062,,,True
nm_000000053832,nonuang,ds11,raw_dataset/non_uang/000000053832.jpg,nm_000000053832,not_applicable,not_applicable,not_applicable,tangan_kosong,high,not_applicable,not_applicable,123.9478530883789,,,True
nm_000000329714,nonuang,ds11,raw_dataset/non_uang/000000329714.jpg,nm_000000329714,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,82.84003448486328,,,True
nm_000000145973,nonuang,ds11,raw_dataset/non_uang/000000145973.jpg,nm_000000145973,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,131.0355682373047,,,True
nm_000000149724,nonuang,ds11,raw_dataset/non_uang/000000149724.jpg,nm_000000149724,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,87.88865661621094,,,True
nm_000000224574,nonuang,ds11,raw_dataset/non_uang/000000224574.jpg,nm_000000224574,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,131.61898803710938,,,True
nm_000000039980,nonuang,ds11,raw_dataset/non_uang/000000039980.jpg,nm_000000039980,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,111.80325317382812,,,True
nm_000000110803,nonuang,ds11,raw_dataset/non_uang/000000110803.jpg,nm_000000110803,not_applicable,not_applicable,not_applicable,tangan_kosong,medium,not_applicable,not_applicable,105.4372787475586,,,True
nm_000000451199,nonuang,ds11,raw_dataset/non_uang/000000451199.jpg,nm_000000451199,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,81.10301208496094,,,True
nm_000000349509,nonuang,ds11,raw_dataset/non_uang/000000349509.jpg,nm_000000349509,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,119.1965560913086,,,True
nm_000000566052,nonuang,ds11,raw_dataset/non_uang/000000566052.jpg,nm_000000566052,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,89.0840072631836,,,True
nm_000000309640,nonuang,ds11,raw_dataset/non_uang/000000309640.jpg,nm_000000309640,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,165.0211639404297,,,True
nm_000000026651,nonuang,ds11,raw_dataset/non_uang/000000026651.jpg,nm_000000026651,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,162.51434326171875,,,True
nm_000000392846,nonuang,ds11,raw_dataset/non_uang/000000392846.jpg,nm_000000392846,not_applicable,not_applicable,not_applicable,unknown,medium,not_applicable,not_applicable,115.68079376220703,,,True
nm_000000277774,nonuang,ds11,raw_dataset/non_uang/000000277774.jpg,nm_000000277774,not_applicable,not_applicable,not_applicable,tangan_kosong,medium,not_applicable,not_applicable,114.10909271240234,,,True
nm_000000364156,nonuang,ds11,raw_dataset/non_uang/000000364156.jpg,nm_000000364156,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,103.07085418701172,,,True
nm_000000215054,nonuang,ds11,raw_dataset/non_uang/000000215054.jpg,nm_000000215054,not_applicable,not_applicable,not_applicable,tangan_kosong,low,not_applicable,not_applicable,87.96788787841797,,,True
nm_000000436639,nonuang,ds11,raw_dataset/non_uang/000000436639.jpg,nm_000000436639,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,155.26295471191406,,,True
nm_000000541549,nonuang,ds11,raw_dataset/non_uang/000000541549.jpg,nm_000000541549,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,129.6398468017578,,,True
