sample_id,label,source_id,image_id,annotation_id,file_path,r_clip,aspect_ratio,relative_area,file_exists,flag_clip,flag_aspect,flag_area,random_5pct,auto_flag,audit_required,audit_reason,decision,notes
ds5_img016883_ann017972,20000,ds5,16883,17972,02_extracted/uang/20000/ds5_img016883_ann017972.png,1.0,0.7648183556405354,0.5107421875,True,False,False,False,True,False,True,random_5pct,,
ds5_img016921_ann018010,100000,ds5,16921,18010,02_extracted/uang/100000/ds5_img016921_ann018010.png,1.0,1.0647619047619048,0.71649169921875,True,False,False,False,True,False,True,random_5pct,,
ds5_img016934_ann018023,2000,ds5,16934,18023,02_extracted/uang/2000/ds5_img016934_ann018023.png,1.0,0.7082228116710876,0.24574951171875,True,False,False,False,True,False,True,random_5pct,,
ds5_img016968_ann018057,1000,ds5,16968,18057,02_extracted/uang/1000/ds5_img016968_ann018057.png,1.0,1.146788990825688,0.133056640625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017004_ann018093,20000,ds5,17004,18093,02_extracted/uang/20000/ds5_img017004_ann018093.png,1.0,1.1771058315334773,0.61605224609375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017016_ann018105,1000,ds5,17016,18105,02_extracted/uang/1000/ds5_img017016_ann018105.png,0.9983277591973244,1.5075757575757576,0.577177734375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017030_ann018119,2000,ds5,17030,18119,02_extracted/uang/2000/ds5_img017030_ann018119.png,1.0,0.45869565217391306,0.236962890625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017041_ann018130,20000,ds5,17041,18130,02_extracted/uang/20000/ds5_img017041_ann018130.png,1.0,0.812206572769953,0.08996337890625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017050_ann018139,1000,ds5,17050,18139,02_extracted/uang/1000/ds5_img017050_ann018139.png,1.0,0.9363057324840764,0.50710693359375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017056_ann018145,1000,ds5,17056,18145,02_extracted/uang/1000/ds5_img017056_ann018145.png,1.0,1.1647509578544062,0.1937109375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017058_ann018147,100000,ds5,17058,18147,02_extracted/uang/100000/ds5_img017058_ann018147.png,1.0,1.2846153846153847,0.21201171875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017086_ann018175,10000,ds5,17086,18175,02_extracted/uang/10000/ds5_img017086_ann018175.png,1.0,0.40497737556561086,0.1931591796875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017141_ann018230,100000,ds5,17141,18230,02_extracted/uang/100000/ds5_img017141_ann018230.png,1.0,0.9267100977198697,0.8529443359375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017150_ann018239,100000,ds5,17150,18239,02_extracted/uang/100000/ds5_img017150_ann018239.png,1.0,0.6265625,0.6265625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017155_ann018244,1000,ds5,17155,18244,02_extracted/uang/1000/ds5_img017155_ann018244.png,1.0,1.400890868596882,0.68950439453125,True,False,False,False,True,False,True,random_5pct,,
ds5_img017196_ann018285,100000,ds5,17196,18285,02_extracted/uang/100000/ds5_img017196_ann018285.png,1.0,0.8979933110367893,0.7839990234375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017199_ann018288,2000,ds5,17199,18288,02_extracted/uang/2000/ds5_img017199_ann018288.png,1.0,0.5870020964360587,0.32607421875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017203_ann018292,2000,ds5,17203,18292,02_extracted/uang/2000/ds5_img017203_ann018292.png,1.0,1.127659574468085,0.05473388671875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017213_ann018302,100000,ds5,17213,18302,02_extracted/uang/100000/ds5_img017213_ann018302.png,1.0,0.4752475247524752,0.189375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017248_ann018337,100000,ds5,17248,18337,02_extracted/uang/100000/ds5_img017248_ann018337.png,0.9983136593591906,1.6,0.534765625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017269_ann018358,1000,ds5,17269,18358,02_extracted/uang/1000/ds5_img017269_ann018358.png,1.0,1.8603896103896105,0.430869140625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017293_ann018382,10000,ds5,17293,18382,02_extracted/uang/10000/ds5_img017293_ann018382.png,1.0,0.6033057851239669,0.53912353515625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017325_ann018414,100000,ds5,17325,18414,02_extracted/uang/100000/ds5_img017325_ann018414.png,1.0,0.6693766937669376,0.22251708984375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017344_ann018433,100000,ds5,17344,18433,02_extracted/uang/100000/ds5_img017344_ann018433.png,1.0,0.5466237942122186,0.51630859375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017381_ann018470,20000,ds5,17381,18470,02_extracted/uang/20000/ds5_img017381_ann018470.png,1.0,0.962890625,0.61625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017450_ann018539,10000,ds5,17450,18539,02_extracted/uang/10000/ds5_img017450_ann018539.png,1.0,1.1560283687943262,0.05611083984375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017452_ann018541,10000,ds5,17452,18541,02_extracted/uang/10000/ds5_img017452_ann018541.png,1.0,1.0728476821192052,0.0597216796875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017463_ann018552,1000,ds5,17463,18552,02_extracted/uang/1000/ds5_img017463_ann018552.png,1.0,1.1431372549019607,0.7259033203125,True,False,False,False,True,False,True,random_5pct,,
ds5_img017480_ann018569,100000,ds5,17480,18569,02_extracted/uang/100000/ds5_img017480_ann018569.png,1.0,0.49859943977591037,0.1551416015625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017494_ann018583,1000,ds5,17494,18583,02_extracted/uang/1000/ds5_img017494_ann018583.png,1.0,0.5419501133786848,0.25732177734375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017544_ann018633,2000,ds5,17544,18633,02_extracted/uang/2000/ds5_img017544_ann018633.png,1.0,0.9652777777777778,0.781875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017545_ann018634,10000,ds5,17545,18634,02_extracted/uang/10000/ds5_img017545_ann018634.png,1.0,0.43131868131868134,0.139521484375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017562_ann018651,10000,ds5,17562,18651,02_extracted/uang/10000/ds5_img017562_ann018651.png,1.0,0.7,0.2093505859375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017594_ann018683,100000,ds5,17594,18683,02_extracted/uang/100000/ds5_img017594_ann018683.png,1.0,0.49572649572649574,0.1491064453125,True,False,False,False,True,False,True,random_5pct,,
ds5_img017602_ann018691,100000,ds5,17602,18691,02_extracted/uang/100000/ds5_img017602_ann018691.png,1.0,1.1182266009852218,0.11250244140625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017613_ann018702,100000,ds5,17613,18702,02_extracted/uang/100000/ds5_img017613_ann018702.png,1.0,1.9930795847750864,0.40640625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017707_ann018796,100000,ds5,17707,18796,02_extracted/uang/100000/ds5_img017707_ann018796.png,0.9973045822102425,1.027027027027027,0.34326171875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017720_ann018809,1000,ds5,17720,18809,02_extracted/uang/1000/ds5_img017720_ann018809.png,1.0,0.5666666666666667,0.1506591796875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017722_ann018811,20000,ds5,17722,18811,02_extracted/uang/20000/ds5_img017722_ann018811.png,1.0,1.4197530864197532,0.02274169921875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017724_ann018813,2000,ds5,17724,18813,02_extracted/uang/2000/ds5_img017724_ann018813.png,1.0,0.8768267223382046,0.491162109375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017737_ann018826,1000,ds5,17737,18826,02_extracted/uang/1000/ds5_img017737_ann018826.png,1.0,1.3573883161512028,0.28062744140625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017739_ann018828,2000,ds5,17739,18828,02_extracted/uang/2000/ds5_img017739_ann018828.png,1.0,1.033402922755741,0.57886962890625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017755_ann018844,2000,ds5,17755,18844,02_extracted/uang/2000/ds5_img017755_ann018844.png,1.0,1.0029411764705882,0.283056640625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017779_ann018868,1000,ds5,17779,18868,02_extracted/uang/1000/ds5_img017779_ann018868.png,1.0,0.6543478260869565,0.338037109375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017804_ann018893,2000,ds5,17804,18893,02_extracted/uang/2000/ds5_img017804_ann018893.png,1.0,0.587012987012987,0.2124267578125,True,False,False,False,True,False,True,random_5pct,,
ds5_img017825_ann018914,20000,ds5,17825,18914,02_extracted/uang/20000/ds5_img017825_ann018914.png,1.0,1.1313725490196078,0.7184326171875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017854_ann018943,1000,ds5,17854,18943,02_extracted/uang/1000/ds5_img017854_ann018943.png,1.0,1.2649006622516556,0.07041259765625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017861_ann018950,1000,ds5,17861,18950,02_extracted/uang/1000/ds5_img017861_ann018950.png,1.0,0.9130434782608695,0.42569091796875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017867_ann018956,100000,ds5,17867,18956,02_extracted/uang/100000/ds5_img017867_ann018956.png,1.0,0.3263707571801567,0.11688232421875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017869_ann018958,1000,ds5,17869,18958,02_extracted/uang/1000/ds5_img017869_ann018958.png,1.0,1.0198511166253101,0.40437744140625,True,False,False,False,True,False,True,random_5pct,,
ds5_img017871_ann018960,1000,ds5,17871,18960,02_extracted/uang/1000/ds5_img017871_ann018960.png,1.0,0.5984,0.5706787109375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017873_ann018962,1000,ds5,17873,18962,02_extracted/uang/1000/ds5_img017873_ann018962.png,1.0,1.0458333333333334,0.1470703125,True,False,False,False,True,False,True,random_5pct,,
ds5_img017883_ann018972,10000,ds5,17883,18972,02_extracted/uang/10000/ds5_img017883_ann018972.png,1.0,0.9785992217898832,0.6312060546875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017887_ann018976,1000,ds5,17887,18976,02_extracted/uang/1000/ds5_img017887_ann018976.png,1.0,1.3203125,0.21125,True,False,False,False,True,False,True,random_5pct,,
ds5_img017891_ann018980,2000,ds5,17891,18980,02_extracted/uang/2000/ds5_img017891_ann018980.png,1.0,0.8262910798122066,0.36609375,True,False,False,False,True,False,True,random_5pct,,
ds5_img017894_ann018983,2000,ds5,17894,18983,02_extracted/uang/2000/ds5_img017894_ann018983.png,1.0,1.3867924528301887,0.15216796875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017949_ann019038,10000,ds5,17949,19038,02_extracted/uang/10000/ds5_img017949_ann019038.png,1.0,0.7602739726027398,0.15826171875,True,False,False,False,True,False,True,random_5pct,,
ds5_img017967_ann019056,1000,ds5,17967,19056,02_extracted/uang/1000/ds5_img017967_ann019056.png,1.0,1.4074074074074074,0.1227392578125,True,False,False,False,True,False,True,random_5pct,,
ds5_img017981_ann019070,20000,ds5,17981,19070,02_extracted/uang/20000/ds5_img017981_ann019070.png,1.0,1.0120192307692308,0.427578125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018000_ann019089,20000,ds5,18000,19089,02_extracted/uang/20000/ds5_img018000_ann019089.png,1.0,0.9006622516556292,0.05013671875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018015_ann019104,10000,ds5,18015,19104,02_extracted/uang/10000/ds5_img018015_ann019104.png,1.0,0.6514913657770801,0.64539794921875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018027_ann019116,10000,ds5,18027,19116,02_extracted/uang/10000/ds5_img018027_ann019116.png,1.0,0.7414448669201521,0.12520751953125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018065_ann019154,1000,ds5,18065,19154,02_extracted/uang/1000/ds5_img018065_ann019154.png,1.0,1.02,0.22412109375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018076_ann019165,20000,ds5,18076,19165,02_extracted/uang/20000/ds5_img018076_ann019165.png,0.9976415094339622,1.0023640661938533,0.43787109375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018099_ann019188,1000,ds5,18099,19188,02_extracted/uang/1000/ds5_img018099_ann019188.png,1.0,1.1394557823129252,0.2404541015625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018108_ann019197,2000,ds5,18108,19197,02_extracted/uang/2000/ds5_img018108_ann019197.png,1.0,1.5267175572519085,0.255859375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018115_ann019204,1000,ds5,18115,19204,02_extracted/uang/1000/ds5_img018115_ann019204.png,1.0,0.7339743589743589,0.17443359375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018133_ann019222,1000,ds5,18133,19222,02_extracted/uang/1000/ds5_img018133_ann019222.png,1.0,0.9833679833679834,0.55545166015625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018145_ann019234,2000,ds5,18145,19234,02_extracted/uang/2000/ds5_img018145_ann019234.png,1.0,0.735144312393888,0.62264892578125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018193_ann019282,1000,ds5,18193,19282,02_extracted/uang/1000/ds5_img018193_ann019282.png,1.0,1.2702702702702702,0.71750732421875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018202_ann019291,10000,ds5,18202,19291,02_extracted/uang/10000/ds5_img018202_ann019291.png,1.0,1.2171052631578947,0.274609375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018206_ann019295,10000,ds5,18206,19295,02_extracted/uang/10000/ds5_img018206_ann019295.png,1.0,0.8635578583765112,0.706787109375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018210_ann019299,10000,ds5,18210,19299,02_extracted/uang/10000/ds5_img018210_ann019299.png,1.0,0.9173290937996821,0.88606689453125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018256_ann019345,2000,ds5,18256,19345,02_extracted/uang/2000/ds5_img018256_ann019345.png,1.0,0.45098039215686275,0.23196533203125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018298_ann019387,100000,ds5,18298,19387,02_extracted/uang/100000/ds5_img018298_ann019387.png,1.0,1.2549019607843137,0.51,True,False,False,False,True,False,True,random_5pct,,
ds5_img018332_ann019421,10000,ds5,18332,19421,02_extracted/uang/10000/ds5_img018332_ann019421.png,1.0,1.2333333333333334,0.043359375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018377_ann019466,1000,ds5,18377,19466,02_extracted/uang/1000/ds5_img018377_ann019466.png,1.0,0.8160919540229885,0.2412890625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018388_ann019477,100000,ds5,18388,19477,02_extracted/uang/100000/ds5_img018388_ann019477.png,1.0,1.1637931034482758,0.038232421875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018420_ann019509,10000,ds5,18420,19509,02_extracted/uang/10000/ds5_img018420_ann019509.png,1.0,0.9178885630498533,0.26057861328125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018425_ann019514,20000,ds5,18425,19514,02_extracted/uang/20000/ds5_img018425_ann019514.png,1.0,0.9266666666666666,0.0509033203125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018429_ann019518,20000,ds5,18429,19518,02_extracted/uang/20000/ds5_img018429_ann019518.png,1.0,1.1116883116883116,0.402294921875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018493_ann019582,10000,ds5,18493,19582,02_extracted/uang/10000/ds5_img018493_ann019582.png,1.0,0.6327868852459017,0.574853515625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018494_ann019583,20000,ds5,18494,19583,02_extracted/uang/20000/ds5_img018494_ann019583.png,1.0,0.8983050847457628,0.030537109375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018522_ann019611,100000,ds5,18522,19611,02_extracted/uang/100000/ds5_img018522_ann019611.png,1.0,0.375,0.375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018528_ann019617,10000,ds5,18528,19617,02_extracted/uang/10000/ds5_img018528_ann019617.png,1.0,0.421875,0.151875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018569_ann019658,2000,ds5,18569,19658,02_extracted/uang/2000/ds5_img018569_ann019658.png,1.0,0.5440613026819924,0.36193359375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018572_ann019661,100000,ds5,18572,19661,02_extracted/uang/100000/ds5_img018572_ann019661.png,1.0,0.8996212121212122,0.6123046875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018576_ann019665,2000,ds5,18576,19665,02_extracted/uang/2000/ds5_img018576_ann019665.png,1.0,2.0277777777777777,0.410625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018581_ann019670,2000,ds5,18581,19670,02_extracted/uang/2000/ds5_img018581_ann019670.png,1.0,0.5490605427974948,0.30756103515625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018587_ann019676,10000,ds5,18587,19676,02_extracted/uang/10000/ds5_img018587_ann019676.png,1.0,0.7604166666666666,0.27375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018609_ann019698,100000,ds5,18609,19698,02_extracted/uang/100000/ds5_img018609_ann019698.png,1.0,2.81025641025641,0.260888671875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018673_ann019762,2000,ds5,18673,19762,02_extracted/uang/2000/ds5_img018673_ann019762.png,1.0,1.2116402116402116,0.10566650390625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018683_ann019772,10000,ds5,18683,19772,02_extracted/uang/10000/ds5_img018683_ann019772.png,1.0,2.353982300884956,0.29353515625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018711_ann019800,20000,ds5,18711,19800,02_extracted/uang/20000/ds5_img018711_ann019800.png,1.0,0.7365853658536585,0.302294921875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018717_ann019806,20000,ds5,18717,19806,02_extracted/uang/20000/ds5_img018717_ann019806.png,0.9981060606060606,1.2144212523719164,0.8234375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018746_ann019835,2000,ds5,18746,19835,02_extracted/uang/2000/ds5_img018746_ann019835.png,1.0,1.2009456264775413,0.524619140625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018754_ann019843,2000,ds5,18754,19843,02_extracted/uang/2000/ds5_img018754_ann019843.png,1.0,1.4605263157894737,0.185361328125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018763_ann019852,10000,ds5,18763,19852,02_extracted/uang/10000/ds5_img018763_ann019852.png,1.0,0.9718004338394793,0.50421875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018770_ann019859,10000,ds5,18770,19859,02_extracted/uang/10000/ds5_img018770_ann019859.png,1.0,1.3793103448275863,0.725,True,False,False,False,True,False,True,random_5pct,,
ds5_img018777_ann019866,1000,ds5,18777,19866,02_extracted/uang/1000/ds5_img018777_ann019866.png,1.0,0.8405405405405405,0.2809326171875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018785_ann019874,1000,ds5,18785,19874,02_extracted/uang/1000/ds5_img018785_ann019874.png,1.0,1.5486725663716814,0.43450927734375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018801_ann019890,10000,ds5,18801,19890,02_extracted/uang/10000/ds5_img018801_ann019890.png,1.0,1.2892057026476578,0.75879638671875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018842_ann019931,2000,ds5,18842,19931,02_extracted/uang/2000/ds5_img018842_ann019931.png,1.0,1.3643724696356276,0.20322021484375,True,False,False,False,True,False,True,random_5pct,,
ds5_img018854_ann019943,20000,ds5,18854,19943,02_extracted/uang/20000/ds5_img018854_ann019943.png,1.0,1.3611738148984198,0.65217041015625,True,False,False,False,True,False,True,random_5pct,,
ds5_img018882_ann019971,100000,ds5,18882,19971,02_extracted/uang/100000/ds5_img018882_ann019971.png,1.0,2.569506726457399,0.31196044921875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018890_ann019979,10000,ds5,18890,19979,02_extracted/uang/10000/ds5_img018890_ann019979.png,1.0,0.9208103130755064,0.662841796875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018891_ann019980,2000,ds5,18891,19980,02_extracted/uang/2000/ds5_img018891_ann019980.png,1.0,0.4350453172205438,0.1163671875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018923_ann020012,100000,ds5,18923,20012,02_extracted/uang/100000/ds5_img018923_ann020012.png,1.0,1.684782608695652,0.55703125,True,False,False,False,True,False,True,random_5pct,,
ds5_img018956_ann020045,2000,ds5,18956,20045,02_extracted/uang/2000/ds5_img018956_ann020045.png,1.0,1.393939393939394,0.1815966796875,True,False,False,False,True,False,True,random_5pct,,
ds5_img018983_ann020072,1000,ds5,18983,20072,02_extracted/uang/1000/ds5_img018983_ann020072.png,1.0,0.8650602409638555,0.36373291015625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019005_ann020094,20000,ds5,19005,20094,02_extracted/uang/20000/ds5_img019005_ann020094.png,1.0,0.7064846416382252,0.14807373046875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019016_ann020105,100000,ds5,19016,20105,02_extracted/uang/100000/ds5_img019016_ann020105.png,1.0,1.0087527352297594,0.51434814453125,True,False,False,False,True,False,True,random_5pct,,
ds5_img019070_ann020159,1000,ds5,19070,20159,02_extracted/uang/1000/ds5_img019070_ann020159.png,1.0,1.1940928270042195,0.654990234375,True,False,False,False,True,False,True,random_5pct,,
ds5_img019085_ann020174,10000,ds5,19085,20174,02_extracted/uang/10000/ds5_img019085_ann020174.png,1.0,1.1205357142857142,0.5490625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019107_ann020196,10000,ds5,19107,20196,02_extracted/uang/10000/ds5_img019107_ann020196.png,0.9975728155339806,0.5717761557177615,0.23580322265625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019108_ann020197,2000,ds5,19108,20197,02_extracted/uang/2000/ds5_img019108_ann020197.png,1.0,0.48951048951048953,0.09775390625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019136_ann020225,20000,ds5,19136,20225,02_extracted/uang/20000/ds5_img019136_ann020225.png,0.9983164983164983,1.217659137577002,0.70505615234375,True,False,False,False,True,False,True,random_5pct,,
ds5_img019150_ann020239,10000,ds5,19150,20239,02_extracted/uang/10000/ds5_img019150_ann020239.png,1.0,0.7709677419354839,0.1808837890625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019183_ann020272,20000,ds5,19183,20272,02_extracted/uang/20000/ds5_img019183_ann020272.png,1.0,0.6081081081081081,0.29267578125,True,False,False,False,True,False,True,random_5pct,,
ds5_img019191_ann020280,1000,ds5,19191,20280,02_extracted/uang/1000/ds5_img019191_ann020280.png,1.0,0.5857843137254902,0.23806640625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019195_ann020284,10000,ds5,19195,20284,02_extracted/uang/10000/ds5_img019195_ann020284.png,1.0,0.703125,0.703125,True,False,False,False,True,False,True,random_5pct,,
ds5_img019229_ann020318,10000,ds5,19229,20318,02_extracted/uang/10000/ds5_img019229_ann020318.png,1.0,0.6314814814814815,0.449560546875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019293_ann020382,100000,ds5,19293,20382,02_extracted/uang/100000/ds5_img019293_ann020382.png,1.0,0.5911251980982567,0.57461669921875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019301_ann020390,20000,ds5,19301,20390,02_extracted/uang/20000/ds5_img019301_ann020390.png,1.0,1.8532934131736527,0.5047509765625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019305_ann020394,20000,ds5,19305,20394,02_extracted/uang/20000/ds5_img019305_ann020394.png,1.0,0.9550102249488752,0.55752685546875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019330_ann020419,20000,ds5,19330,20419,02_extracted/uang/20000/ds5_img019330_ann020419.png,1.0,1.8842443729903537,0.4449365234375,True,False,False,False,True,False,True,random_5pct,,
ds5_img019353_ann020442,100000,ds5,19353,20442,02_extracted/uang/100000/ds5_img019353_ann020442.png,1.0,2.1374570446735395,0.4418994140625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019361_ann020450,20000,ds5,19361,20450,02_extracted/uang/20000/ds5_img019361_ann020450.png,1.0,0.6599597585513078,0.39798828125,True,False,False,False,True,False,True,random_5pct,,
ds5_img019369_ann020458,2000,ds5,19369,20458,02_extracted/uang/2000/ds5_img019369_ann020458.png,1.0,1.3,0.1399658203125,True,False,False,False,True,False,True,random_5pct,,
ds5_img019377_ann020466,2000,ds5,19377,20466,02_extracted/uang/2000/ds5_img019377_ann020466.png,1.0,1.721407624633431,0.48868896484375,True,False,False,False,True,False,True,random_5pct,,
ds5_img019430_ann020519,20000,ds5,19430,20519,02_extracted/uang/20000/ds5_img019430_ann020519.png,1.0,1.161524500907441,0.8609375,True,False,False,False,True,False,True,random_5pct,,
ds5_img019440_ann020529,100000,ds5,19440,20529,02_extracted/uang/100000/ds5_img019440_ann020529.png,1.0,0.5812619502868069,0.3881640625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019448_ann020537,10000,ds5,19448,20537,02_extracted/uang/10000/ds5_img019448_ann020537.png,1.0,0.6439393939393939,0.43828125,True,False,False,False,True,False,True,random_5pct,,
ds5_img019453_ann020542,20000,ds5,19453,20542,02_extracted/uang/20000/ds5_img019453_ann020542.png,1.0,0.9592875318066157,0.36172119140625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019473_ann020562,1000,ds5,19473,20562,02_extracted/uang/1000/ds5_img019473_ann020562.png,1.0,0.6012269938650306,0.15599609375,True,False,False,False,True,False,True,random_5pct,,
ds5_img019493_ann020582,100000,ds5,19493,20582,02_extracted/uang/100000/ds5_img019493_ann020582.png,1.0,1.4034653465346534,0.559248046875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019503_ann020592,100000,ds5,19503,20592,02_extracted/uang/100000/ds5_img019503_ann020592.png,1.0,1.2607142857142857,0.24130859375,True,False,False,False,True,False,True,random_5pct,,
ds5_img019544_ann020633,20000,ds5,19544,20633,02_extracted/uang/20000/ds5_img019544_ann020633.png,1.0,0.7167832167832168,0.1431396484375,True,False,False,False,True,False,True,random_5pct,,
ds5_img019573_ann020662,1000,ds5,19573,20662,02_extracted/uang/1000/ds5_img019573_ann020662.png,1.0,0.4986449864498645,0.16576171875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019582_ann020671,20000,ds5,19582,20671,02_extracted/uang/20000/ds5_img019582_ann020671.png,1.0,0.5708955223880597,0.4004296875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019760_ann020849,1000,ds5,19760,20849,02_extracted/uang/1000/ds5_img019760_ann020849.png,1.0,1.0192307692307692,0.2422265625,True,False,False,False,True,False,True,random_5pct,,
ds5_img019764_ann020853,2000,ds5,19764,20853,02_extracted/uang/2000/ds5_img019764_ann020853.png,1.0,0.6977848101265823,0.68044921875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019775_ann020864,100000,ds5,19775,20864,02_extracted/uang/100000/ds5_img019775_ann020864.png,1.0,1.1169590643274854,0.71764892578125,True,False,False,False,True,False,True,random_5pct,,
ds5_img019788_ann020877,2000,ds5,19788,20877,02_extracted/uang/2000/ds5_img019788_ann020877.png,1.0,0.5720823798627003,0.2667236328125,True,False,False,False,True,False,True,random_5pct,,
ds5_img019818_ann020907,100000,ds5,19818,20907,02_extracted/uang/100000/ds5_img019818_ann020907.png,1.0,0.9223744292237442,0.1080029296875,True,False,False,False,True,False,True,random_5pct,,
ds5_img019916_ann021005,20000,ds5,19916,21005,02_extracted/uang/20000/ds5_img019916_ann021005.png,1.0,1.7556179775280898,0.543212890625,True,False,False,False,True,False,True,random_5pct,,
